panel	sample	gtdb_species	truth_abundance	truth_abundance_pct	high_truth_abundance	candidate_present	profile_path	candidate_called	candidate_probability	candidate_threshold	candidate_abundance	candidate_abundance_raw	candidate_best_XnY	candidate_best_breadth	candidate_best_real_min_af	candidate_best_depth	candidate_best_zip_af	candidate_best_zip_aaf_ani	mapping_method	taxid	species_name
cami2_toy_mouse_gut	6	s__Hungateiclostridium thermocellum	7.482057021946197e-05	0.007482057021946197	False	True	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv	False	0.9685392493672128	0.35	0.0	0.0578700685874545	38.0	0.035366	0.038	0.036399	1.0	1.0	species_name	s__Hungateiclostridium thermocellum	s__Hungateiclostridium thermocellum
cami2_toy_mouse_gut	6	s__Marseille-P2935 sp900104565	7.005099057571493e-05	0.007005099057571493	False	True	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv	False	0.9774930133204968	0.35	0.0	0.0536268769720841	45.0	0.041585	0.045	0.04271	1.0	1.0	species_name	s__Marseille-P2935 sp900104565	s__Marseille-P2935 sp900104565
cami2_toy_mouse_gut	6	s__Mediterraneibacter gnavus	6.206987983372356e-05	0.0062069879833723555	False	True	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv	False	0.0809071628308424	0.35	0.0	1.9475062264512424	41.0	0.013426	0.041	0.030496	1.0	1.0	species_name	s__Mediterraneibacter gnavus	s__Mediterraneibacter gnavus
cami2_toy_mouse_gut	6	s__Weimeria sp900100095	6.158046593972112e-05	0.006158046593972112	False	True	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv	False	0.1413737626270107	0.35	0.0	0.3865427549291228	39.0	0.023838	0.039	0.028741	0.11355	0.901113	species_name	s__Weimeria sp900100095	s__Weimeria sp900100095
cami2_toy_mouse_gut	6	s__Phocaeicola ilei	5.112036839007541e-05	0.005112036839007541	False	True	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv	False	0.3140179960149722	0.35	0.0	0.5441449562787343	41.0	0.023276	0.041	0.030181	1.0	1.0	species_name	s__Phocaeicola ilei	s__Phocaeicola ilei
cami2_toy_mouse_gut	6	s__Blautia_A wexlerae	5.097901587413253e-05	0.005097901587413253	False	True	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv	False	0.0064868521374835	0.35	0.0	11.420014789253145	63.0	0.016228	0.063	0.185324	0.017123	0.815122	species_name	s__Blautia_A wexlerae	s__Blautia_A wexlerae
cami2_toy_mouse_gut	6	s__Bacteroides zhangwenhongii	3.7176579133946594e-05	0.0037176579133946595	False	True	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv	False	0.0231953739928015	0.35	0.0	2.017613093507249	89.0	0.020872	0.089	0.04857	0.024073	0.830606	species_name	s__Bacteroides zhangwenhongii	s__Bacteroides zhangwenhongii
cami2_toy_mouse_gut	6	s__Coprococcus eutactus	2.771744032749361e-05	0.002771744032749361	False	True	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv	False	0.0119732857744319	0.35	0.0	0.5875404447640081	41.0	0.008651	0.041	0.01144	1.0	1.0	species_name	s__Coprococcus eutactus	s__Coprococcus eutactus
cami2_toy_mouse_gut	6	s__Limosilactobacillus ingluviei	2.262918977250884e-05	0.002262918977250884	False	True	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv	False	0.0002379696899481	0.35	0.0	0.0753713145643981	7.0	0.003275	0.007	0.0034	1.0	1.0	species_name	s__Limosilactobacillus ingluviei	s__Limosilactobacillus ingluviei
cami2_toy_mouse_gut	6	s__Adlercreutzia caecimuris	8.32867772404954e-06	0.000832867772404954	False	True	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv	False	0.067544537070128	0.35	0.0	0.910073486026927	64.0	0.022278	0.064	0.033933	1.0	1.0	species_name	s__Adlercreutzia caecimuris	s__Adlercreutzia caecimuris
cami2_toy_mouse_gut	6	s__Proteiniphilum acetatigenes	6.059542551503925e-06	0.0006059542551503926	False	True	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv	False	0.0249796841202195	0.35	0.0	0.615095018523948	102.0	0.068946	0.102	0.092311	0.150076	0.91379	species_name	s__Proteiniphilum acetatigenes	s__Proteiniphilum acetatigenes
cami2_toy_mouse_gut	6	s__Johnsonella ignava	3.710664873098205e-06	0.0003710664873098205	False	True	/tmp/minco_current_code_toymouse_refresh_20260627/sample6_current.tsv	False	7.40565321626335e-05	0.35	0.0	22.5224559408755	16.0	0.003518	0.016	0.079234	0.003518	0.743183	species_name	s__Johnsonella ignava	s__Johnsonella ignava
cami2_toy_mouse_gut	7	s__Streptococcus pneumoniae	0.0027472527472527115	0.27472527472527114	False	True	/tmp/minco_current_code_toymouse_refresh_20260627/sample7_current.tsv	False	0.0812190978738677	0.35	0.0	2.218758312749382	685.0	0.187627	0.685	0.467093	0.21052	0.929174	species_name	s__Streptococcus pneumoniae	s__Streptococcus pneumoniae
cami2_toy_mouse_gut	7	s__Anaerostipes hadrus	0.0006868131868131028	0.06868131868131028	False	True	/tmp/minco_current_code_toymouse_refresh_20260627/sample7_current.tsv	False	0.1195850626466467	0.35	0.0	0.6688497178290254	278.0	0.152396	0.278	0.201155	0.344747	0.951593	species_name	s__Anaerostipes hadrus	s__Anaerostipes hadrus
cami2_toy_mouse_gut	7	s__Limosilactobacillus reuteri_K	0.0006868131868131028	0.06868131868131028	False	True	/tmp/minco_current_code_toymouse_refresh_20260627/sample7_current.tsv	False	0.1568318158425335	0.35	0.0	0.9885649254806856	299.0	0.126346	0.299	0.198922	0.201223	0.927121	species_name	s__Limosilactobacillus reuteri_K	s__Limosilactobacillus reuteri_K
cami2_toy_mouse_gut	7	s__Faecalibacterium prausnitzii	0.0006868131868131028	0.06868131868131028	False	True	/tmp/minco_current_code_toymouse_refresh_20260627/sample7_current.tsv	False	0.0197934520561705	0.35	0.0	0.6105063002986114	220.0	0.068245	0.22	0.091184	0.149358	0.913572	species_name	s__Faecalibacterium prausnitzii	s__Faecalibacterium prausnitzii
cami2_toy_mouse_gut	7	s__Rhodospira trueperi	6.175014277754154e-07	6.175014277754154e-05	False	True	/tmp/minco_current_code_toymouse_refresh_20260627/sample7_current.tsv	False	4.919500886510081e-05	0.35	0.0	1.0714285714285714	2.0	1.9e-05	0.002	3e-05	2.8e-05	0.523774	species_name	s__Rhodospira trueperi	s__Rhodospira trueperi
hmp_airskin_gtdb_source_abundance	0	s__Bradyrhizobium diazoefficiens	1.8645785997745675e-05	0.0018645785997745674	False	False	/tmp/minco_current_code_hmp_airskin0_20260627/minco_sample0_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	0	s__Fructilactobacillus sanfranciscensis	1.6078303637745997e-05	0.0016078303637745996	False	False	/tmp/minco_current_code_hmp_airskin0_20260627/minco_sample0_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	0	s__Sphingobium fuliginis	1.1243566542760002e-05	0.0011243566542760003	False	False	/tmp/minco_current_code_hmp_airskin0_20260627/minco_sample0_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	0	s__Lactobacillus helveticus	1.9363875804903766e-06	0.00019363875804903768	False	False	/tmp/minco_current_code_hmp_airskin0_20260627/minco_sample0_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	3	s__Lactobacillus sp910589675	0.0021739130434783034	0.21739130434783033	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin3_20260627/minco_sample3_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	3	s__Fructilactobacillus sanfranciscensis	4.345802360065404e-06	0.0004345802360065404	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin3_20260627/minco_sample3_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	4	s__Streptococcus hominis	0.013059733568633956	1.3059733568633956	True	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	4	s__Pasteurella multocida_A	0.0002741625449041012	0.027416254490410123	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	4	s__Rhizorhabdus wittichii	1.2036687838235811e-05	0.001203668783823581	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	4	s__Corynebacterium aquilae	8.325188681878502e-07	8.325188681878503e-05	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin4_20260627/minco_sample4_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	5	s__Lactobacillus sp945980025	0.014388489208633207	1.4388489208633206	True	False	/tmp/minco_current_code_hmp_airskin5_20260627/minco_sample5_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	6	s__Bifidobacterium swidsinskii	0.01886792452830171	1.886792452830171	True	True	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample6_current_exact.tsv	False	0.8875760130893747	0.35	0.0	19.59257798965315	832.0	0.418485	0.832	8.1992	0.418485	0.960404	s_best_accession	2792979	Gardnerella swidsinskii
hmp_airskin_gtdb_source_abundance	7	s__Streptococcus anginosus	0.004084698040356412	0.4084698040356412	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin7_20260627/minco_sample7_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	7	s__Helicobacter pylori_BU	0.001021174510089103	0.1021174510089103	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin7_20260627/minco_sample7_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	7	s__Helicobacter pylori	0.001021174510089103	0.1021174510089103	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin7_20260627/minco_sample7_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	7	s__Helicobacter pylori_CM	0.001021174510089103	0.1021174510089103	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin7_20260627/minco_sample7_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	7	s__Streptococcus macedonicus	9.736062474887598e-05	0.009736062474887598	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin7_20260627/minco_sample7_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	7	s__Tistrella mobilis	7.239659756055766e-06	0.0007239659756055766	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin7_20260627/minco_sample7_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	9	s__Streptococcus vaginalis	0.0005774753866259039	0.057747538662590386	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin9_20260627/minco_sample9_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	9	s__Escherichia coli	7.578369783595821e-05	0.007578369783595821	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin9_20260627/minco_sample9_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	9	s__ECMA0423 sp047199055	5.358716681226293e-05	0.005358716681226293	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin9_20260627/minco_sample9_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	9	s__Brachybacterium sp001969445	1.7115657486939803e-06	0.00017115657486939804	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin9_20260627/minco_sample9_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	10	s__Escherichia coli	0.008974810081262025	0.8974810081262025	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin10_20260627/minco_sample10_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	10	s__ECMA0423 sp047199055	0.00738169214601452	0.738169214601452	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin10_20260627/minco_sample10_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	10	s__Neisseria lactamica	0.0004986005600701014	0.049860056007010135	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin10_20260627/minco_sample10_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	10	s__Neisseria gonorrhoeae	0.0004986005600701014	0.049860056007010135	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin10_20260627/minco_sample10_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	10	s__Haemophilus influenzae_E	0.00013839238199800038	0.013839238199800038	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin10_20260627/minco_sample10_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	10	s__Snodgrassella alvi	6.840646437085971e-06	0.0006840646437085971	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin10_20260627/minco_sample10_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	11	s__Rhizorhabdus wittichii	5.2824135479890017e-05	0.005282413547989002	False	True	/tmp/minco_current_code_hmp_refresh_20260627/minco_sample11_current_exact.tsv	False	0.898180204058461	0.35	0.0	0.1375380669979163	47.0	0.032068	0.047	0.034324	1.0	1.0	s_best_accession	160791	Rhizorhabdus wittichii
hmp_airskin_gtdb_source_abundance	13	s__Neisseria gonorrhoeae	0.00011260749072560021	0.011260749072560021	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	13	s__Corynebacterium diphtheriae	8.71625506687793e-05	0.00871625506687793	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	13	s__Snodgrassella alvi	2.4881649979287316e-05	0.0024881649979287316	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin13_20260627/minco_sample13_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	14	s__Streptococcus pneumoniae	0.014598540145984116	1.4598540145984116	True	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/minco_sample14_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	14	s__Streptococcus pseudopneumoniae	0.007299270072992408	0.7299270072992409	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/minco_sample14_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	14	s__Haemophilus influenzae	0.007299270072992408	0.7299270072992409	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin14_20260627/minco_sample14_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	15	s__Streptococcus pneumoniae	0.012762190825972712	1.2762190825972712	True	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/minco_sample15_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	15	s__Streptococcus mitis_AK	0.0027481636806846025	0.27481636806846027	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/minco_sample15_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	15	s__Haemophilus influenzae	0.0002757563023261003	0.02757563023261003	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin15_20260627/minco_sample15_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	18	s__Streptococcus pneumoniae	0.017391304347829428	1.7391304347829428	True	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin18_20260627/minco_sample18_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	18	s__Centipeda felix	8.141836197436556e-05	0.008141836197436556	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin18_20260627/minco_sample18_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	19	s__Streptococcus salivarius_D	0.005519346756101331	0.5519346756101331	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin19_20260627/minco_sample19_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	19	s__Streptococcus vaginalis	0.004296745747885424	0.4296745747885424	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin19_20260627/minco_sample19_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	19	s__Haemophilus influenzae_E	0.0022026431718061125	0.22026431718061126	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin19_20260627/minco_sample19_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	19	s__Rothia sp001808955	0.0022026431718061125	0.22026431718061126	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin19_20260627/minco_sample19_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	19	s__Streptococcus salivarius_G	0.0022026431718061125	0.22026431718061126	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin19_20260627/minco_sample19_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	19	s__Haemophilus influenzae_D	0.0019654810335066114	0.19654810335066114	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin19_20260627/minco_sample19_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	19	s__Corynebacterium diphtheriae	1.1261893863414128e-05	0.0011261893863414127	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin19_20260627/minco_sample19_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	20	s__Streptococcus anginosus	0.037875707151379674	3.7875707151379676	True	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin20_20260627/minco_sample20_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	20	s__Corynebacterium singulare	1.2419061006150109e-05	0.001241906100615011	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin20_20260627/minco_sample20_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	20	s__Cereibacter_A sphaeroides	1.2236923675091235e-06	0.00012236923675091235	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin20_20260627/minco_sample20_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	21	s__Sphingobium fuliginis	6.5121899386024384e-06	0.0006512189938602438	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin21_20260627/minco_sample21_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	22	s__Fructilactobacillus sanfranciscensis	5.514673339662056e-05	0.005514673339662056	False	False	/tmp/minco_current_code_hmp_airskin22_20260627/minco_sample22_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	22	s__Lactobacillus helveticus	2.490595060420684e-05	0.002490595060420684	False	False	/tmp/minco_current_code_hmp_airskin22_20260627/minco_sample22_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	23	s__G047199095 sp047199095	0.05315529140332134	5.315529140332134	True	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/minco_sample23_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	23	s__ECMA0423 sp047199055	0.020134580077015615	2.0134580077015616	True	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/minco_sample23_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	24	s__Limosilactobacillus reuteri_L	0.007407407407406406	0.7407407407406406	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	24	s__Limosilactobacillus kinnaridis	0.003703703703703203	0.3703703703703203	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	24	s__Lactobacillus sp945980025	0.003703703703703203	0.3703703703703203	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	24	s__Lactobacillus johnsonii	0.0032201366251551028	0.3220136625155103	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/minco_sample24_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	25	s__Stenotrophomonas geniculata	0.013752455795676723	1.3752455795676723	True	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	25	s__Lactobacillus sp945980025	0.007858546168958114	0.7858546168958114	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	25	s__Limosilactobacillus reuteri_L	0.0019646365422395034	0.19646365422395035	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_airskin_gtdb_source_abundance	25	s__Limosilactobacillus reuteri_J	0.0019646365422395034	0.19646365422395035	False	False	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/minco_sample25_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_gastrooral_gtdb_source_abundance	0	s__Clostridium_F botulinum	0.08611111111111212	8.611111111111212	True	False	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_gastrooral_gtdb_source_abundance	0	s__Clostridium beijerinckii	1.8406504054778e-05	0.0018406504054777999	False	False	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample0_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_gastrooral_gtdb_source_abundance	6	s__Flavobacterium psychrophilum	0.003369125693780912	0.33691256937809116	False	False	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample6_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_gastrooral_gtdb_source_abundance	6	s__Streptococcus macedonicus	1.9119594094172397e-05	0.0019119594094172397	False	False	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample6_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
hmp_gastrooral_gtdb_source_abundance	6	s__Kaistella sp000023725	1.0974734336799316e-05	0.0010974734336799317	False	False	/tmp/minco_current_code_hmp_gastrooral_20260627/minco_sample6_current_default.tsv	False	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			
