sample	source_genome_id	taxid	read_rows	primary_mapping_method	primary_mapping_read_rows	wgs_prefix_read_rows	unique_taxid_read_rows	unmapped_read_rows
1	ASV688.0	562	44418	wgs_prefix	44418	44418	0	0
1	ASV689.9	562	646	unmapped	646	0	0	646
1	ASV692.1	742823	191480	unique_taxid	191480	0	191480	0
1	ASV694.7	192955	9022	wgs_prefix	9022	9022	0	0
1	ASV7.12	216816	82	wgs_prefix	82	82	0	0
1	ASV70.16	329854	230	wgs_prefix	230	230	0	0
1	ASV709.10	562	4324	unmapped	4324	0	0	4324
1	ASV71.10	1681	22762	unmapped	22762	0	0	22762
1	ASV710.5	1597	5832	wgs_prefix	5832	5832	0	0
1	ASV712.0	563192	64390	unique_taxid	64390	0	64390	0
1	ASV713.0	195	112	wgs_prefix	112	112	0	0
1	ASV714.0	665942	179132	unique_taxid	179132	0	179132	0
1	ASV729.15	57706	10770	wgs_prefix	10770	10770	0	0
1	ASV73.2	626935	57570	wgs_prefix	57570	57570	0	0
1	ASV730.1	670	186	wgs_prefix	186	186	0	0
1	ASV731.3	3086176	318	wgs_prefix	318	318	0	0
1	ASV735.19	670	186	wgs_prefix	186	186	0	0
1	ASV74.2	28901	506	unmapped	506	0	0	506
1	ASV741.10	562	670	wgs_prefix	670	670	0	0
1	ASV743.6	2819760	14422	wgs_prefix	14422	14422	0	0
1	ASV783.5	562	4308	unmapped	4308	0	0	4308
1	ASV79.5	90371	174	unique_taxid	174	0	174	0
1	ASV81.2	84109	758	unique_taxid	758	0	758	0
1	ASV815.4	1496	8132	unmapped	8132	0	0	8132
1	ASV86.13	2584638	9482	wgs_prefix	9482	9482	0	0
1	ASV87.11	28026	82	wgs_prefix	82	82	0	0
1	ASV88.2	2922858	396	unique_taxid	396	0	396	0
1	ASV96.0	823	2076	wgs_prefix	2076	2076	0	0
1	ASV98.15	585543	458	unique_taxid	458	0	458	0
1	ASV99.3	818	43570	wgs_prefix	43570	43570	0	0
1	fASV1.1	1196081	550980	unmapped	550980	0	0	550980
1	fASV192.1	129132	213952	unmapped	213952	0	0	213952
1	fASV194.0	36911	195396	unmapped	195396	0	0	195396
1	fASV195.4	746128	988650	unmapped	988650	0	0	988650
1	fASV196.1	746128	193192	unmapped	193192	0	0	193192
1	fASV197.5	5061	1075210	unmapped	1075210	0	0	1075210
1	fASV198.4	5480	35938	unmapped	35938	0	0	35938
1	fASV199.4	60172	26210	unmapped	26210	0	0	26210
1	fASV200.0	5970	54130	unmapped	54130	0	0	54130
1	fASV201.3	5076	915246	unmapped	915246	0	0	915246
1	hASV1.0	9606	466766	unmapped	466766	0	0	466766
1	hvASV10.7	2029672	794	unmapped	794	0	0	794
1	hvASV11.0	3052121	34	unmapped	34	0	0	34
1	hvASV12.4	1476889	48	unmapped	48	0	0	48
1	hvASV16.0	3428094	822	unmapped	822	0	0	822
1	hvASV19.0	3047960	2	unmapped	2	0	0	2
1	hvASV2.6	1540094	8698	unmapped	8698	0	0	8698
1	hvASV20.3	2029662	1996	unmapped	1996	0	0	1996
1	hvASV21.0	3047961	260	unmapped	260	0	0	260
1	hvASV23.0	2662277	3628	unmapped	3628	0	0	3628
1	hvASV28.8	2849626	4560	unmapped	4560	0	0	4560
1	hvASV29.0	2844803	328	unmapped	328	0	0	328
1	hvASV3.3	213777	48	unmapped	48	0	0	48
1	hvASV30.0	2844805	286	unmapped	286	0	0	286
1	hvASV31.0	682382	274	unmapped	274	0	0	274
1	hvASV32.0	2021738	22	unmapped	22	0	0	22
1	hvASV33.5	2029661	426	unmapped	426	0	0	426
1	hvASV34.2	1595998	270	unmapped	270	0	0	270
1	hvASV35.2	2936906	98	unmapped	98	0	0	98
1	hvASV36.0	2017081	170	unmapped	170	0	0	170
1	hvASV37.6	2029674	6656	unmapped	6656	0	0	6656
1	hvASV38.7	1237159	166	unmapped	166	0	0	166
1	hvASV39.4	1933110	20	unmapped	20	0	0	20
1	hvASV4.0	683174	148	unmapped	148	0	0	148
1	hvASV40.10	2585737	2	unmapped	2	0	0	2
1	hvASV41.0	1930509	452	unmapped	452	0	0	452
1	hvASV45.0	2986405	7988	unmapped	7988	0	0	7988
1	hvASV47.0	2845899	16	unmapped	16	0	0	16
1	hvASV48.0	2845900	486	unmapped	486	0	0	486
1	hvASV49.0	3052716	356	unmapped	356	0	0	356
1	hvASV5.0	1247113	356	unmapped	356	0	0	356
1	hvASV6.0	3432189	694	unmapped	694	0	0	694
1	hvASV7.0	3052041	72	unmapped	72	0	0	72
1	hvASV8.13	2865805	16	unmapped	16	0	0	16
1	hvASV9.0	1518574	182	unmapped	182	0	0	182
1	pASV100	45202	60	unmapped	60	0	0	60
1	pASV101	45202	80	unmapped	80	0	0	80
1	pASV102	45202	220	unmapped	220	0	0	220
1	pASV42	45202	340320	unmapped	340320	0	0	340320
1	pASV43	45202	232520	unmapped	232520	0	0	232520
1	pASV62	45202	40	unmapped	40	0	0	40
1	pASV63	45202	60	unmapped	60	0	0	60
1	pASV64	45202	20	unmapped	20	0	0	20
1	pASV65	45202	420	unmapped	420	0	0	420
1	pASV66	45202	40	unmapped	40	0	0	40
1	pASV67	45202	20	unmapped	20	0	0	20
1	pASV68	45202	800	unmapped	800	0	0	800
1	pASV98	45202	20	unmapped	20	0	0	20
1	pASV99	45202	60	unmapped	60	0	0	60
1	vASV1.0	2986396	156	unmapped	156	0	0	156
1	vASV10.0	2681617	3052	unmapped	3052	0	0	3052
1	vASV100.0	1965472	9830	unmapped	9830	0	0	9830
1	vASV11.3	2321390	46824	unmapped	46824	0	0	46824
1	vASV12.0	1540095	4624	unmapped	4624	0	0	4624
1	vASV13.0	1636586	4686	unmapped	4686	0	0	4686
1	vASV14.0	10868	14	unmapped	14	0	0	14
1	vASV15.0	1141139	1064	unmapped	1064	0	0	1064
1	vASV16.0	864178	388	unmapped	388	0	0	388
1	vASV17.0	698487	9716	unmapped	9716	0	0	9716
1	vASV18.0	2894747	66	unmapped	66	0	0	66
1	vASV19.0	1439894	45702	unmapped	45702	0	0	45702
1	vASV2.0	1582153	30	unmapped	30	0	0	30
1	vASV20.0	2886925	480	unmapped	480	0	0	480
1	vASV21.0	1391223	6912	unmapped	6912	0	0	6912
1	vASV22.0	2714735	10704	unmapped	10704	0	0	10704
1	vASV23.0	1933774	6	unmapped	6	0	0	6
1	vASV24.0	2305483	6	unmapped	6	0	0	6
1	vASV25.0	338102	656	unmapped	656	0	0	656
1	vASV26.0	2905675	4054	unmapped	4054	0	0	4054
1	vASV27.0	2986398	10630	unmapped	10630	0	0	10630
1	vASV28.0	2915325	2750	unmapped	2750	0	0	2750
1	vASV29.0	1604355	10324	unmapped	10324	0	0	10324
1	vASV3.0	2029671	596	unmapped	596	0	0	596
1	vASV30.0	2508185	220	unmapped	220	0	0	220
1	vASV31.0	2681630	920	unmapped	920	0	0	920
1	vASV32.0	1582152	6586	unmapped	6586	0	0	6586
1	vASV33.0	2562174	140	unmapped	140	0	0	140
1	vASV34.0	2873413	186	unmapped	186	0	0	186
1	vASV35.0	532075	2758	unmapped	2758	0	0	2758
1	vASV36.0	2011087	1208	unmapped	1208	0	0	1208
1	vASV37.0	1874589	108	unmapped	108	0	0	108
1	vASV38.0	1582155	132	unmapped	132	0	0	132
1	vASV39.0	2029675	668	unmapped	668	0	0	668
1	vASV4.0	2885687	2624	unmapped	2624	0	0	2624
1	vASV40.0	2508195	7758	unmapped	7758	0	0	7758
1	vASV41.0	1147145	98	unmapped	98	0	0	98
1	vASV42.0	1981500	1390	unmapped	1390	0	0	1390
1	vASV43.0	762660	11298	unmapped	11298	0	0	11298
1	vASV44.0	2029658	1004	unmapped	1004	0	0	1004
1	vASV45.0	213774	66	unmapped	66	0	0	66
1	vASV46.0	2892346	334	unmapped	334	0	0	334
1	vASV47.0	2508180	7622	unmapped	7622	0	0	7622
1	vASV48.0	155148	766	unmapped	766	0	0	766
1	vASV49.0	2315629	278	unmapped	278	0	0	278
1	vASV5.0	665033	7390	unmapped	7390	0	0	7390
1	vASV50.0	2500819	646	unmapped	646	0	0	646
1	vASV51.0	1495285	1014	unmapped	1014	0	0	1014
1	vASV52.0	1852563	1990	unmapped	1990	0	0	1990
1	vASV53.0	1701846	4828	unmapped	4828	0	0	4828
1	vASV54.0	338106	70	unmapped	70	0	0	70
1	vASV55.0	1675602	6210	unmapped	6210	0	0	6210
1	vASV56.0	1897495	7342	unmapped	7342	0	0	7342
1	vASV57.0	2836105	1394	unmapped	1394	0	0	1394
1	vASV58.0	2711185	13976	unmapped	13976	0	0	13976
1	vASV59.0	2163605	8592	unmapped	8592	0	0	8592
1	vASV6.0	1636564	250	unmapped	250	0	0	250
1	vASV60.0	2576478	12424	unmapped	12424	0	0	12424
1	vASV61.0	1788294	5174	unmapped	5174	0	0	5174
1	vASV62.0	1540098	90	unmapped	90	0	0	90
1	vASV63.0	2029667	4350	unmapped	4350	0	0	4350
1	vASV64.0	1880822	1630	unmapped	1630	0	0	1630
1	vASV65.0	2762819	938	unmapped	938	0	0	938
1	vASV66.0	1642588	5372	unmapped	5372	0	0	5372
1	vASV67.0	2789016	68	unmapped	68	0	0	68
1	vASV68.0	1527524	7896	unmapped	7896	0	0	7896
1	vASV69.0	2488596	690	unmapped	690	0	0	690
1	vASV7.0	948870	1736	unmapped	1736	0	0	1736
1	vASV70.0	2024334	256	unmapped	256	0	0	256
1	vASV71.0	2844219	2258	unmapped	2258	0	0	2258
1	vASV72.0	2986411	516	unmapped	516	0	0	516
1	vASV73.0	1346893	24	unmapped	24	0	0	24
1	vASV74.0	1204534	6392	unmapped	6392	0	0	6392
1	vASV75.0	1041524	968	unmapped	968	0	0	968
1	vASV76.0	2860374	58	unmapped	58	0	0	58
1	vASV77.0	2601632	6704	unmapped	6704	0	0	6704
1	vASV78.0	1868595	136	unmapped	136	0	0	136
1	vASV79.0	2844220	206	unmapped	206	0	0	206
1	vASV8.0	1567028	440	unmapped	440	0	0	440
1	vASV80.0	1567007	3076	unmapped	3076	0	0	3076
1	vASV81.0	1211280	1138	unmapped	1138	0	0	1138
1	vASV82.0	2508193	3740	unmapped	3740	0	0	3740
1	vASV83.0	2910155	3048	unmapped	3048	0	0	3048
1	vASV84.0	2589652	20	unmapped	20	0	0	20
1	vASV85.0	1604356	2414	unmapped	2414	0	0	2414
1	vASV86.0	2865794	10496	unmapped	10496	0	0	10496
1	vASV87.0	10843	514	unmapped	514	0	0	514
1	vASV88.0	1147150	1130	unmapped	1130	0	0	1130
1	vASV89.0	2853091	3070	unmapped	3070	0	0	3070
1	vASV9.0	2847058	1046	unmapped	1046	0	0	1046
1	vASV90.0	1572753	560	unmapped	560	0	0	560
1	vASV91.0	1527506	726	unmapped	726	0	0	726
1	vASV92.0	581037	3320	unmapped	3320	0	0	3320
1	vASV93.0	1567486	484	unmapped	484	0	0	484
1	vASV94.0	173707	4	unmapped	4	0	0	4
1	vASV95.0	1437363	794	unmapped	794	0	0	794
1	vASV96.0	2029659	262	unmapped	262	0	0	262
1	vASV97.0	1544364	290	unmapped	290	0	0	290
1	vASV98.0	2894753	2148	unmapped	2148	0	0	2148
1	vASV99.0	2508187	4064	unmapped	4064	0	0	4064
2	ASV1.15	1309	1166	wgs_prefix	1166	1166	0	0
2	ASV10.0	103621	3452	wgs_prefix	3452	3452	0	0
2	ASV101.9	357276	18224	wgs_prefix	18224	18224	0	0
2	ASV102.12	47678	6765908	wgs_prefix	6765908	6765908	0	0
2	ASV102.15	818	3296278	wgs_prefix	3296278	3296278	0	0
2	ASV113.3	310297	128	wgs_prefix	128	128	0	0
2	ASV116.8	246787	762	wgs_prefix	762	762	0	0
2	ASV124.11	821	499994	wgs_prefix	499994	499994	0	0
2	ASV134.9	28116	210	wgs_prefix	210	210	0	0
2	ASV139.5	28118	314	wgs_prefix	314	314	0	0
2	ASV148.4	329854	194	unmapped	194	0	0	194
2	ASV149.5	165179	946	unmapped	946	0	0	946
2	ASV153.9	817	398	wgs_prefix	398	398	0	0
2	ASV156.1	817	180	wgs_prefix	180	180	0	0
2	ASV16.4	28026	160	wgs_prefix	160	160	0	0
2	ASV166.7	28117	86	wgs_prefix	86	86	0	0
2	ASV173.1	823	1830	wgs_prefix	1830	1830	0	0
2	ASV174.2	2293113	1288272	wgs_prefix	1288272	1288272	0	0
2	ASV19.11	28026	730	wgs_prefix	730	730	0	0
2	ASV204.4	1304	512	wgs_prefix	512	512	0	0
2	ASV219.4	1624	58	wgs_prefix	58	58	0	0
2	ASV222.6	197614	6656	wgs_prefix	6656	6656	0	0
2	ASV225.4	1408	286	unmapped	286	0	0	286
2	ASV226.3	492670	780	unmapped	780	0	0	780
2	ASV227.0	29391	3524	wgs_prefix	3524	3524	0	0
2	ASV23.10	1681	72786	wgs_prefix	72786	72786	0	0
2	ASV231.2	1871032	184	wgs_prefix	184	184	0	0
2	ASV243.7	29388	436	wgs_prefix	436	436	0	0
2	ASV245.5	1353	14192	unmapped	14192	0	0	14192
2	ASV247.9	1333573	994	wgs_prefix	516	516	478	0
2	ASV255.5	1304	3744	wgs_prefix	3744	3744	0	0
2	ASV258.12	1351	306	wgs_prefix	306	306	0	0
2	ASV266.2	1596	276	unmapped	276	0	0	276
2	ASV278.3	1254	74	wgs_prefix	74	74	0	0
2	ASV281.4	1245	64	wgs_prefix	64	64	0	0
2	ASV284.0	137591	186	wgs_prefix	186	186	0	0
2	ASV286.0	1309	300	wgs_prefix	300	300	0	0
2	ASV287.9	1940789	1418	wgs_prefix	1418	1418	0	0
2	ASV290.11	1304	102620	wgs_prefix	102620	102620	0	0
2	ASV297.5	1496	1392	unmapped	1392	0	0	1392
2	ASV300.9	1297617	636074	wgs_prefix	636074	636074	0	0
2	ASV301.2	1354	94	wgs_prefix	94	94	0	0
2	ASV31.1	2943492	286	wgs_prefix	286	286	0	0
2	ASV324.5	1297617	2122	wgs_prefix	2122	2122	0	0
2	ASV329.2	626937	2442	unique_taxid	2442	0	2442	0
2	ASV334.12	1502	46404	wgs_prefix	46404	46404	0	0
2	ASV337.1	2292004	49200	wgs_prefix	49200	49200	0	0
2	ASV341.8	2293043	2666	wgs_prefix	2666	2666	0	0
2	ASV347.2	1310162	172	unique_taxid	172	0	172	0
2	ASV350.9	1502	346	wgs_prefix	346	346	0	0
2	ASV357.0	154046	746	unmapped	746	0	0	746
2	ASV371.7	1703332	122	wgs_prefix	122	122	0	0
2	ASV374.2	1352	478	unmapped	478	0	0	478
2	ASV376.12	149539	156	wgs_prefix	156	156	0	0
2	ASV385.3	47715	216	wgs_prefix	216	216	0	0
2	ASV387.10	40520	1636730	wgs_prefix	1636730	1636730	0	0
2	ASV387.3	1737424	1261016	wgs_prefix	1261016	1261016	0	0
2	ASV387.4	2949654	3211648	wgs_prefix	3211648	3211648	0	0
2	ASV387.8	1150298	853824	wgs_prefix	853824	853824	0	0
2	ASV395.12	820	480	wgs_prefix	480	480	0	0
2	ASV396.2	208224	164	unmapped	164	0	0	164
2	ASV397.6	39491	85184	wgs_prefix	85184	85184	0	0
2	ASV398.8	562	172	wgs_prefix	172	172	0	0
2	ASV399.1	105841	838212	unique_taxid	838212	0	838212	0
2	ASV401.10	670	548	wgs_prefix	548	548	0	0
2	ASV406.12	2763028	492394	wgs_prefix	492394	492394	0	0
2	ASV406.14	1121114	964314	wgs_prefix	751698	751698	212616	0
2	ASV406.5	40520	308574	wgs_prefix	308574	308574	0	0
2	ASV406.8	411459	372920	unique_taxid	372920	0	372920	0
2	ASV406.9	2877527	339174	unique_taxid	339174	0	339174	0
2	ASV412.1	1737424	2844	wgs_prefix	2844	2844	0	0
2	ASV416.7	2292967	3368	wgs_prefix	3368	3368	0	0
2	ASV426.2	39486	11228	wgs_prefix	11228	11228	0	0
2	ASV429.0	2652274	230	wgs_prefix	230	230	0	0
2	ASV430.3	2819736	878	wgs_prefix	878	878	0	0
2	ASV431.3	1150298	5430	wgs_prefix	5430	5430	0	0
2	ASV436.0	89153	691084	wgs_prefix	691084	691084	0	0
2	ASV437.14	1354	310	wgs_prefix	310	310	0	0
2	ASV440.7	59201	2852	unmapped	2852	0	0	2852
2	ASV442.10	1912855	90548	wgs_prefix	90548	90548	0	0
2	ASV444.7	33038	348	unmapped	348	0	0	348
2	ASV447.2	208479	10422	wgs_prefix	10422	10422	0	0
2	ASV451.7	33038	406	unmapped	406	0	0	406
2	ASV456.0	301301	68594	wgs_prefix	68594	68594	0	0
2	ASV463.10	1680	164	wgs_prefix	164	164	0	0
2	ASV466.9	33038	402874	unmapped	402874	0	0	402874
2	ASV468.7	1720313	102	wgs_prefix	102	102	0	0
2	ASV470.1	2109687	51556	unique_taxid	51556	0	51556	0
2	ASV472.2	2787123	72	wgs_prefix	72	72	0	0
2	ASV473.6	29363	386	wgs_prefix	386	386	0	0
2	ASV476.6	261299	5844	wgs_prefix	5844	5844	0	0
2	ASV483.3	1261	60	wgs_prefix	60	60	0	0
2	ASV484.5	2986997	3888	wgs_prefix	3888	3888	0	0
2	ASV487.1	2293151	662036	wgs_prefix	662036	662036	0	0
2	ASV49.12	1680	552	wgs_prefix	552	552	0	0
2	ASV491.15	1304	1054	wgs_prefix	1054	1054	0	0
2	ASV494.8	82689	1042	wgs_prefix	1042	1042	0	0
2	ASV499.2	169435	628	wgs_prefix	628	628	0	0
2	ASV50.4	1681	164	wgs_prefix	164	164	0	0
2	ASV504.0	2981720	772	wgs_prefix	772	772	0	0
2	ASV507.5	853	1356688	wgs_prefix	1356688	1356688	0	0
2	ASV509.0	292800	888	wgs_prefix	888	888	0	0
2	ASV511.2	1351	13896	wgs_prefix	13896	13896	0	0
2	ASV519.15	1624	960	wgs_prefix	960	960	0	0
2	ASV520.11	47715	544	unique_taxid	544	0	544	0
2	ASV525.5	1160721	98	wgs_prefix	98	98	0	0
2	ASV527.0	440524	370	unique_taxid	370	0	370	0
2	ASV530.7	571	194	wgs_prefix	194	194	0	0
2	ASV533.7	1316918	120	unique_taxid	120	0	120	0
2	ASV540.9	1579	61448	wgs_prefix	61448	61448	0	0
2	ASV546.9	1351	3060	wgs_prefix	3060	3060	0	0
2	ASV547.1	39483	132888	wgs_prefix	132888	132888	0	0
2	ASV547.10	102148	173850	wgs_prefix	173850	173850	0	0
2	ASV547.8	1323	95014	wgs_prefix	95014	95014	0	0
2	ASV554.6	573	3584	wgs_prefix	3584	3584	0	0
2	ASV557.7	1547	49660	wgs_prefix	49660	49660	0	0
2	ASV563.0	39483	13608	wgs_prefix	13608	13608	0	0
2	ASV565.1	1468449	10706	wgs_prefix	10706	10706	0	0
2	ASV570.4	1351	96	unmapped	96	0	0	96
2	ASV573.9	154288	928	wgs_prefix	928	928	0	0
2	ASV575.0	29466	4746	wgs_prefix	4746	4746	0	0
2	ASV576.15	1351	2002	wgs_prefix	2002	2002	0	0
2	ASV577.0	187327	371112	unmapped	371112	0	0	371112
2	ASV579.0	626940	7136	unmapped	7136	0	0	7136
2	ASV583.4	1303	64	wgs_prefix	64	64	0	0
2	ASV585.1	2292952	520	wgs_prefix	520	520	0	0
2	ASV591.8	1496	420	wgs_prefix	420	420	0	0
2	ASV592.0	907	80	unmapped	80	0	0	80
2	ASV596.7	1304	20230	wgs_prefix	20230	20230	0	0
2	ASV600.0	562	360	wgs_prefix	360	360	0	0
2	ASV607.0	29466	774	unmapped	774	0	0	774
2	ASV609.1	1118059	130	unique_taxid	130	0	130	0
2	ASV615.1	33037	144	wgs_prefix	144	144	0	0
2	ASV626.0	1319815	208	unique_taxid	208	0	208	0
2	ASV627.8	76857	18528	unmapped	18528	0	0	18528
2	ASV638.4	2489010	176	unmapped	176	0	0	176
2	ASV65.2	2003188	184	wgs_prefix	184	184	0	0
2	ASV655.1	670	168	wgs_prefix	168	168	0	0
2	ASV668.0	504	70	unique_taxid	70	0	70	0
2	ASV670.1	225992	5276	unmapped	5276	0	0	5276
2	ASV671.0	562	162	wgs_prefix	162	162	0	0
2	ASV677.8	562	542	unmapped	542	0	0	542
2	ASV687.2	57743	730	wgs_prefix	730	730	0	0
2	ASV689.14	1282358	890826	unique_taxid	890826	0	890826	0
2	ASV70.12	1038927	390	unique_taxid	390	0	390	0
2	ASV709.17	1685	990	unmapped	990	0	0	990
2	ASV71.6	1680	552	wgs_prefix	552	552	0	0
2	ASV710.18	573	390	wgs_prefix	390	390	0	0
2	ASV712.0	563192	122186	unique_taxid	122186	0	122186	0
2	ASV713.3	244366	406	wgs_prefix	406	406	0	0
2	ASV729.12	670	368	wgs_prefix	368	368	0	0
2	ASV73.2	626935	194082	wgs_prefix	194082	194082	0	0
2	ASV74.4	57743	1110	wgs_prefix	1110	1110	0	0
2	ASV741.2	571	1284	wgs_prefix	1284	1284	0	0
2	ASV743.9	1463165	13870	wgs_prefix	13870	13870	0	0
2	ASV780.10	2058152	198	wgs_prefix	198	198	0	0
2	ASV783.4	573	5370	unmapped	5370	0	0	5370
2	ASV790.9	303	466	unmapped	466	0	0	466
2	ASV8.3	1679	464	unique_taxid	464	0	464	0
2	ASV815.10	670	166	wgs_prefix	166	166	0	0
2	ASV827.8	239935	422	unmapped	422	0	0	422
2	ASV828.0	2584590	1370	wgs_prefix	1370	1370	0	0
2	ASV829.12	239935	223030	wgs_prefix	223030	223030	0	0
2	ASV830.14	239935	190	wgs_prefix	190	190	0	0
2	ASV86.7	84112	32326	wgs_prefix	32326	32326	0	0
2	ASV87.6	1680	238	wgs_prefix	238	238	0	0
2	ASV92.4	57743	374	wgs_prefix	374	374	0	0
2	ASV98.0	823	170	wgs_prefix	170	170	0	0
2	ASV99.15	818	25972	wgs_prefix	25972	25972	0	0
2	fASV1.1	1196081	203500	unmapped	203500	0	0	203500
2	fASV192.3	100951	180938	unmapped	180938	0	0	180938
2	fASV194.8	5480	324888	unmapped	324888	0	0	324888
2	fASV195.5	746128	847072	unmapped	847072	0	0	847072
2	fASV196.1	746128	296	unmapped	296	0	0	296
2	fASV197.5	5061	113646	unmapped	113646	0	0	113646
2	fASV198.4	5480	26814	unmapped	26814	0	0	26814
2	fASV199.4	60172	41142	unmapped	41142	0	0	41142
2	fASV200.0	5970	1530512	unmapped	1530512	0	0	1530512
2	fASV201.10	60172	125362	unmapped	125362	0	0	125362
2	hASV1.0	9606	428164	unmapped	428164	0	0	428164
2	hvASV10.0	709484	3816	unmapped	3816	0	0	3816
2	hvASV11.0	3052121	350	unmapped	350	0	0	350
2	hvASV12.2	10760	10	unmapped	10	0	0	10
2	hvASV16.0	3428094	702	unmapped	702	0	0	702
2	hvASV19.0	3047960	34	unmapped	34	0	0	34
2	hvASV2.0	1777064	84	unmapped	84	0	0	84
2	hvASV23.9	2866663	3398	unmapped	3398	0	0	3398
2	hvASV24.0	1208309	1028	unmapped	1028	0	0	1028
2	hvASV28.14	2847062	1094	unmapped	1094	0	0	1094
2	hvASV29.0	2844803	28	unmapped	28	0	0	28
2	hvASV3.9	2026130	142	unmapped	142	0	0	142
2	hvASV30.0	2844805	106	unmapped	106	0	0	106
2	hvASV31.0	682382	2	unmapped	2	0	0	2
2	hvASV32.0	2021738	430	unmapped	430	0	0	430
2	hvASV33.6	2041760	2018	unmapped	2018	0	0	2018
2	hvASV34.2	1595998	668	unmapped	668	0	0	668
2	hvASV35.12	1805466	2802	unmapped	2802	0	0	2802
2	hvASV36.0	2017081	106	unmapped	106	0	0	106
2	hvASV37.8	2029660	560	unmapped	560	0	0	560
2	hvASV38.0	10863	78	unmapped	78	0	0	78
2	hvASV39.11	1173297	3400	unmapped	3400	0	0	3400
2	hvASV4.0	683174	30	unmapped	30	0	0	30
2	hvASV40.0	2675237	20	unmapped	20	0	0	20
2	hvASV41.0	1930509	438	unmapped	438	0	0	438
2	hvASV45.0	2986405	384	unmapped	384	0	0	384
2	hvASV47.0	2845899	20	unmapped	20	0	0	20
2	hvASV48.0	2845900	18	unmapped	18	0	0	18
2	hvASV49.0	3052716	844	unmapped	844	0	0	844
2	hvASV6.0	3432189	1812	unmapped	1812	0	0	1812
2	hvASV7.0	3052041	208	unmapped	208	0	0	208
2	hvASV8.16	2992578	516	unmapped	516	0	0	516
2	hvASV9.0	1518574	24	unmapped	24	0	0	24
2	pASV100	45202	80	unmapped	80	0	0	80
2	pASV101	45202	100	unmapped	100	0	0	100
2	pASV102	45202	400	unmapped	400	0	0	400
2	pASV144	45202	1220	unmapped	1220	0	0	1220
2	pASV145	45202	1280	unmapped	1280	0	0	1280
2	pASV96	45202	20	unmapped	20	0	0	20
2	pASV98	45202	20	unmapped	20	0	0	20
2	pASV99	45202	80	unmapped	80	0	0	80
2	vASV1.0	2986396	5474	unmapped	5474	0	0	5474
2	vASV10.0	2681617	216	unmapped	216	0	0	216
2	vASV100.0	1965472	2634	unmapped	2634	0	0	2634
2	vASV11.9	2081604	3790	unmapped	3790	0	0	3790
2	vASV12.0	1540095	404	unmapped	404	0	0	404
2	vASV13.0	1636586	66	unmapped	66	0	0	66
2	vASV15.0	1141139	4	unmapped	4	0	0	4
2	vASV16.0	864178	1304	unmapped	1304	0	0	1304
2	vASV17.0	698487	5406	unmapped	5406	0	0	5406
2	vASV18.0	2894747	126	unmapped	126	0	0	126
2	vASV19.0	1439894	45328	unmapped	45328	0	0	45328
2	vASV2.0	1582153	314	unmapped	314	0	0	314
2	vASV20.0	2886925	14594	unmapped	14594	0	0	14594
2	vASV21.0	1391223	2854	unmapped	2854	0	0	2854
2	vASV22.0	2714735	5054	unmapped	5054	0	0	5054
2	vASV23.0	1933774	4232	unmapped	4232	0	0	4232
2	vASV24.0	2305483	106	unmapped	106	0	0	106
2	vASV25.0	338102	64	unmapped	64	0	0	64
2	vASV26.0	2905675	2	unmapped	2	0	0	2
2	vASV27.0	2986398	4	unmapped	4	0	0	4
2	vASV28.0	2915325	1982	unmapped	1982	0	0	1982
2	vASV29.0	1604355	5508	unmapped	5508	0	0	5508
2	vASV3.0	2029671	38	unmapped	38	0	0	38
2	vASV30.0	2508185	7614	unmapped	7614	0	0	7614
2	vASV31.0	2681630	52	unmapped	52	0	0	52
2	vASV32.0	1582152	7654	unmapped	7654	0	0	7654
2	vASV33.0	2562174	1334	unmapped	1334	0	0	1334
2	vASV35.0	532075	66	unmapped	66	0	0	66
2	vASV36.0	2011087	1046	unmapped	1046	0	0	1046
2	vASV37.0	1874589	1302	unmapped	1302	0	0	1302
2	vASV38.0	1582155	8	unmapped	8	0	0	8
2	vASV39.0	2029675	244	unmapped	244	0	0	244
2	vASV40.0	2508195	17752	unmapped	17752	0	0	17752
2	vASV41.0	1147145	5784	unmapped	5784	0	0	5784
2	vASV42.0	1981500	5312	unmapped	5312	0	0	5312
2	vASV43.0	762660	2762	unmapped	2762	0	0	2762
2	vASV44.0	2029658	2208	unmapped	2208	0	0	2208
2	vASV45.0	213774	2420	unmapped	2420	0	0	2420
2	vASV46.0	2892346	562	unmapped	562	0	0	562
2	vASV47.0	2508180	2	unmapped	2	0	0	2
2	vASV48.0	155148	1088	unmapped	1088	0	0	1088
2	vASV49.0	2315629	46	unmapped	46	0	0	46
2	vASV5.0	665033	936	unmapped	936	0	0	936
2	vASV50.0	2500819	512	unmapped	512	0	0	512
2	vASV51.0	1495285	394	unmapped	394	0	0	394
2	vASV52.0	1852563	172	unmapped	172	0	0	172
2	vASV53.0	1701846	12064	unmapped	12064	0	0	12064
2	vASV54.0	338106	28	unmapped	28	0	0	28
2	vASV55.0	1675602	12026	unmapped	12026	0	0	12026
2	vASV56.0	1897495	2252	unmapped	2252	0	0	2252
2	vASV57.0	2836105	3246	unmapped	3246	0	0	3246
2	vASV58.0	2711185	6782	unmapped	6782	0	0	6782
2	vASV59.0	2163605	330	unmapped	330	0	0	330
2	vASV6.0	1636564	562	unmapped	562	0	0	562
2	vASV60.0	2576478	16098	unmapped	16098	0	0	16098
