panel	sample	policy	profile	unique	split	split_source	has_exact	time_log	wall_clock	max_rss_kb	exit_status	status	command	elapsed_s
hmp_airskin_gtdb_source_abundance	17	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample17.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin17_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample17.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:14.98	3152396	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_gtdb_source_abundance	18	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample18.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin18_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin18_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample18.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:15.32	3213604	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_gtdb_source_abundance	18	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample18.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin18_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin18_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample18.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:15.51	3216544	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_gtdb_source_abundance	19	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample19.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin19_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin19_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample19.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:16.53	3373780	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_gtdb_source_abundance	19	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample19.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin19_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin19_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample19.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:16.47	3372444	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_gtdb_source_abundance	20	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample20.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin20_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin20_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample20.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:15.64	3264096	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_gtdb_source_abundance	20	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample20.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin20_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin20_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample20.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:15.77	3265624	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_gtdb_source_abundance	21	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample21.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin21_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin21_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample21.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:16.17	3319992	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_gtdb_source_abundance	21	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample21.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin21_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin21_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample21.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:16.08	3321100	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_gtdb_source_abundance	22	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample22.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/minco_current_code_hmp_airskin22_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin22_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample22.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:15.13	3182008	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_gtdb_source_abundance	22	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample22.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/minco_current_code_hmp_airskin22_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin22_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample22.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:15.10	3183356	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_gtdb_source_abundance	23	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample23.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample23.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:14.69	3125648	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_gtdb_source_abundance	23	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample23.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin23_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample23.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:14.55	3124256	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_gtdb_source_abundance	24	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample24.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample24.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:13.66	2947040	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_gtdb_source_abundance	24	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample24.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin24_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample24.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:13.66	2947292	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_gtdb_source_abundance	25	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample25.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample25.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:16.03	3312360	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_gtdb_source_abundance	25	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample25.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/work/minco.best_diff_unique.unfiltered.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin25_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample25.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:16.09	3309308	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_gtdb_source_abundance	28	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample28.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/minco_current_code_hmp_airskin28_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin28_20260627/work/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_gtdb_source_abundance.sample28.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:15.13	3206140	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_gtdb_source_abundance	28	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample28.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/minco_current_code_hmp_airskin28_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin28_20260627/work/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_gtdb_source_abundance.sample28.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:15.30	3200188	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_omitted_gtdb_source_abundance	2	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample2.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/minco_current_code_hmp_airskin2_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin2_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample2.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:14.33	3069400	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_omitted_gtdb_source_abundance	2	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample2.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/minco_current_code_hmp_airskin2_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin2_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample2.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:14.58	3067164	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_omitted_gtdb_source_abundance	8	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample8.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/minco_current_code_hmp_airskin8_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin8_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample8.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:15.51	3250516	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_omitted_gtdb_source_abundance	8	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample8.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/minco_current_code_hmp_airskin8_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin8_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample8.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:15.60	3248732	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_omitted_gtdb_source_abundance	12	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample12.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/minco_current_code_hmp_airskin12_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin12_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample12.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:14.39	3073576	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_omitted_gtdb_source_abundance	12	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample12.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/minco_current_code_hmp_airskin12_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin12_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample12.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:14.31	3073192	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_omitted_gtdb_source_abundance	26	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample26.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/minco_current_code_hmp_airskin26_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin26_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample26.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:15.18	3208732	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_omitted_gtdb_source_abundance	26	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample26.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/minco_current_code_hmp_airskin26_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin26_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample26.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:15.29	3210196	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_omitted_gtdb_source_abundance	27	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample27.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/minco_current_code_hmp_airskin27_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin27_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_airskin_omitted_gtdb_source_abundance.sample27.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:16.45	3355892	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_airskin_omitted_gtdb_source_abundance	27	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample27.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/minco_current_code_hmp_airskin27_20260627/work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_airskin27_20260627/work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_airskin_omitted_gtdb_source_abundance.sample27.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:16.55	3355148	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_gastrooral_gtdb_source_abundance	0	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_gastrooral_gtdb_source_abundance.sample0.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/minco_current_code_hmp_gastrooral_20260627/sample0_work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_gastrooral_20260627/sample0_work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_gastrooral_gtdb_source_abundance.sample0.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:16.54	3386124	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_gastrooral_gtdb_source_abundance	0	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_gastrooral_gtdb_source_abundance.sample0.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/minco_current_code_hmp_gastrooral_20260627/sample0_work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_gastrooral_20260627/sample0_work/minco.best_diff_split.exact.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_gastrooral_gtdb_source_abundance.sample0.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:16.55	3388232	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_gastrooral_gtdb_source_abundance	6	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_gastrooral_gtdb_source_abundance.sample6.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/minco_current_code_hmp_gastrooral_20260627/sample6_work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_gastrooral_20260627/sample6_work/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/hmp_gastrooral_gtdb_source_abundance.sample6.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:14.43	3079756	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
hmp_gastrooral_gtdb_source_abundance	6	normalized-depth-alpha2	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_gastrooral_gtdb_source_abundance.sample6.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/minco_current_code_hmp_gastrooral_20260627/sample6_work/minco.best_diff_unique.unfiltered.tsv	/tmp/minco_current_code_hmp_gastrooral_20260627/sample6_work/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/normalized_depth_alpha2/hmp_gastrooral_gtdb_source_abundance.sample6.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:14.31	3079668	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
cami3_toy_human_gut_gtdb_source_readmap	0	zero	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/cami3_toy_human_gut_gtdb_source_readmap.sample0.accession-current-or-ani93-xny650-br20.maxcalls250.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample0_autoexact/minco.best_diff_unique.unfiltered.tsv	/tmp/cami3_toy_human_gut_20260626/run/sample0_autoexact/minco.best_diff_split.unfiltered.tsv	split	False	/tmp/minco_raw_retention_surface_maxcalls_guard_wrapper_cross_panel_20260630/zero/cami3_toy_human_gut_gtdb_source_readmap.sample0.accession-current-or-ani93-xny650-br20.maxcalls250.tsv.time.log	0:12.83	2825440	0	reused	reuse existing guarded raw-retention surface wrapper profile	0.000
