route	sample	status	gtdb_species	truth_abundance	truth_abundance_pct	high_truth_abundance	raw_candidate_present	raw_mode	raw_accession	gtdb_mapping_method	ANI	XnY_ctx	Real_min_align_fraction	Ref_breadth	Ref_hit_mean_depth	Ref_zip_af	Ref_zip_aaf_ani	Default_call	Default_call_rule	profile_path	raw_path
marine_setup_truth_profile_rescore	3	FN	s__Pseudoalteromonas haloplanktis	0.0003203420468549	0.03203420468549	False	True	split_exact	GCF_000238355.1	exact_accession	0.732184	8.0	0.008	0.002734	4.665714	0.002762	0.732184	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Streptomyces albus	0.0003203420468549	0.03203420468549	False	True	split_exact	GCF_000725885.1	exact_accession	0.735446	12.0	0.012	0.001701	1.485649	0.002967	0.735446	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Moritella marina	0.0002451597297359	0.02451597297359	False	True	split_exact	GCF_008931805.1	exact_accession	0.84054	56.0	0.056	0.027525	2.734301	0.029953	0.84054	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Maricaulis maris	0.0002451597297359	0.02451597297359	False	True	split_exact	GCF_003634045.1	exact_accession	1.0	11.0	0.011	0.004001	1.0	1.0	1.0	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Photobacterium profundum	0.0001601710234274	0.016017102342739998	False	True	split_exact	GCF_003026285.1	exact_accession	0.83198	19.0	0.019	0.004363	1.099821	0.024812	0.83198	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Mycobacterium rhodesiae	0.0001601710234274	0.016017102342739998	False	True	split_exact	GCF_002086695.1	exact_accession	0.470822	2.0	0.002	9e-06	9.444444	9e-06	0.470822	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Nitrosopumilus maritimus	0.0001601710234274	0.016017102342739998	False	True	split_exact	GCF_000018465.1	exact_accession	0.998193	111.0	0.111	0.080477	1.044365	0.961033	0.998193	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Acinetobacter johnsonii	0.0001601710234274	0.016017102342739998	False	True	split_exact	GCF_000368045.1	exact_accession	0.881578	39.0	0.039	0.017544	1.141664	0.073883	0.881578	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Geoglobus acetivorans	0.0001601710234274	0.016017102342739998	False	True	split_exact	GCF_039641995.1	exact_accession	0.813409	15.0	0.015	0.007048	1.304559	0.01649	0.813409	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Thermococcus gammatolerans	0.0001601710234274	0.016017102342739998	False	True	split_exact	GCF_000022365.1	exact_accession	0.968294	77.0	0.077	0.06211	1.068112	0.49781	0.968294	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Pyrococcus abyssi	0.0001601710234274	0.016017102342739998	False	True	split_exact	GCF_000195935.2	exact_accession	0.950697	108.0	0.108	0.099775	1.185084	0.338015	0.950697	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Thermococcus piezophilus	0.0001601710234274	0.016017102342739998	False	True	split_exact	GCF_001647085.1	exact_accession	0.968594	112.0	0.112	0.081757	1.0917	0.501104	0.968594	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Halogeometricum borinquense	0.0001601710234274	0.016017102342739998	False	True	split_exact	GCF_000172995.2	exact_accession	0.969101	77.0	0.077	0.068093	1.073888	0.506726	0.969101	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Haloarcula hispanica	0.0001601710234274	0.016017102342739998	False	True	split_exact	GCF_000223905.1	exact_accession	0.983973	80.0	0.08	0.051698	1.038686	0.702863	0.983973	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Methanosarcina sp000969965	0.0001601710234274	0.016017102342739998	False	True	split_exact	GCF_000969965.1	exact_accession	0.918725	103.0	0.103	0.069822	1.294316	0.167286	0.918725	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Aciduliprofundum boonei	0.0001601710234274	0.016017102342739998	False	True	split_exact	GCF_000025665.1	exact_accession	0.971102	82.0	0.082	0.0815	1.08589	0.52954	0.971102	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Aeropyrum pernix	0.0001601710234274	0.016017102342739998	False	True	split_exact	GCF_000011125.1	exact_accession	0.966757	88.0	0.088	0.0825	1.09697	0.481257	0.966757	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Thermococcus eurythermalis	0.0001601710234274	0.016017102342739998	False	True	split_exact	GCF_000769655.1	exact_accession	0.979902	100.0	0.1	0.084291	1.071947	0.642644	0.979902	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Pyrococcus yayanosii	0.0001601710234274	0.016017102342739998	False	True	split_exact	GCF_000215995.1	exact_accession	0.997699	95.0	0.095	0.090111	1.050621	0.950633	0.997699	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Thermoplasma volcanium	0.0001601710234274	0.016017102342739998	False	True	split_exact	GCF_000011185.1	exact_accession	0.9924	81.0	0.081	0.079625	1.050235	0.846039	0.9924	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Ignicoccus hospitalis	0.0001601710234274	0.016017102342739998	False	True	split_exact	GCF_000017945.1	exact_accession	0.982001	74.0	0.074	0.073006	1.058509	0.673026	0.982001	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Geoglobus ahangari	0.0001601710234274	0.016017102342739998	False	True	split_exact	GCF_001006045.1	exact_accession	0.987009	86.0	0.086	0.084548	1.060871	0.751416	0.987009	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Vibrio campbellii	0.0001601710234274	0.016017102342739998	False	True	split_exact	GCF_002163755.1	exact_accession	0.8916	121.0	0.121	0.038085	1.290392	0.092107	0.8916	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Thermococcus sp000151205	0.0001601710234274	0.016017102342739998	False	True	split_exact	GCF_000151205.2	exact_accession	0.984434	66.0	0.066	0.052777	1.039116	0.710033	0.984434	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Halolamina sediminis	0.0001601710234274	0.016017102342739998	False	True	split_exact	GCF_001282785.1	exact_accession	1.0	80.0	0.08	0.065635	1.03062	1.0	1.0	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__Siansivirga zeaxanthinifaciens	2.2881574775351968e-05	0.0022881574775351966	False	True	split_exact	GCF_000941055.1	exact_accession	0.832395	24.0	0.024	0.014081	1.46945	0.025039	0.832395	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	3	FN	s__IMCC9063 sp000195085	6.537592792957705e-06	0.0006537592792957705	False	True	split_exact	GCF_000195085.1	exact_accession	0.872468	7.0	0.007	0.005333	1.046878	0.060465	0.872468	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample3_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample3_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Hyperthermus butylicus	0.0533066572568027	5.330665725680269	True	True	split_exact	GCF_000015145.1	exact_accession	0.999847	1000.0	1.0	0.996648	26.528566	0.996648	0.999847	major	breadth>=0.5;rel_depth>=1e-4;support>=min(S,max(100,ceil(S/100)));ANI>=0.95	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Shewanella sp029835735	0.0338355626277488	3.3835562627748796	True	True	split_exact	GCF_029835735.1	exact_accession	0.933054	491.0	0.491	0.229277	16.988061	0.229277	0.933054	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Psychrobacter sp000586415	0.0150036285678142	1.50036285678142	True	True	split_exact	GCF_904846625.1	exact_accession	0.858303	343.0	0.343	0.043514	4.133624	0.044275	0.858303	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Archaeoglobus fulgidus	0.0067045280531568	0.67045280531568	False	True	split_exact	GCF_000008665.1	exact_accession	0.993804	871.0	0.871	0.843133	3.507632	0.872566	0.993804	major	breadth>=0.5;rel_depth>=1e-4;support>=min(S,max(100,ceil(S/100)));ANI>=0.95	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Pyrococcus sp000211475	0.0063849477685972	0.63849477685972	False	True	split_exact	GCF_000211475.1	exact_accession	0.998825	951.0	0.951	0.93561	3.355539	0.97448	0.998825	major	breadth>=0.5;rel_depth>=1e-4;support>=min(S,max(100,ceil(S/100)));ANI>=0.95	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Methanosarcina siciliae	0.005745787199478	0.5745787199478	False	True	split_exact	GCF_000970085.1	exact_accession	0.99388	944.0	0.944	0.833356	3.217228	0.874031	0.99388	major	breadth>=0.5;rel_depth>=1e-4;support>=min(S,max(100,ceil(S/100)));ANI>=0.95	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Palaeococcus pacificus	0.005745787199478	0.5745787199478	False	True	split_exact	GCF_000725425.1	exact_accession	0.998366	939.0	0.939	0.907702	3.006614	0.964688	0.998366	major	breadth>=0.5;rel_depth>=1e-4;support>=min(S,max(100,ceil(S/100)));ANI>=0.95	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Clostridium cagae	0.0054262069149184	0.54262069149184	False	True	split_exact	GCF_900290265.1	exact_accession	0.958308	574.0	0.574	0.374525	2.953201	0.399624	0.958308	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Chlorobium phaeobacteroides	0.0044674660612395	0.44674660612395	False	True	split_exact	GCF_000015125.1	exact_accession	0.560005	3.0	0.003	6.1e-05	3.564516	6.3e-05	0.560005	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Nitrosarchaeum limnae	0.0044674660612395	0.44674660612395	False	True	split_exact	GCA_000204585.1	exact_accession	0.997044	896.0	0.896	0.836486	2.500396	0.937033	0.997044	major	breadth>=0.5;rel_depth>=1e-4;support>=min(S,max(100,ceil(S/100)));ANI>=0.95	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Nitrosopumilus sediminis	0.0031924738842986	0.31924738842986	False	True	split_exact	GCF_000299395.1	exact_accession	0.992824	805.0	0.805	0.68839	2.035084	0.853952	0.992824	major	breadth>=0.5;rel_depth>=1e-4;support>=min(S,max(100,ceil(S/100)));ANI>=0.95	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Methylomonas methanica	0.0025533133151793	0.25533133151792997	False	True	split_exact	GCF_001644045.1	exact_accession	0.682438	3.0	0.003	0.000609	1.633013	0.000924	0.682438	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Nitrosopelagicus brevis	0.0022337330306197	0.22337330306196998	False	True	split_exact	GCF_000812185.1	exact_accession	0.992895	665.0	0.665	0.574434	1.658057	0.855295	0.992895	major	breadth>=0.5;rel_depth>=1e-4;support>=min(S,max(100,ceil(S/100)));ANI>=0.95	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Methanococcus maripaludis	0.0022337330306197	0.22337330306196998	False	True	split_exact	GCF_002945325.1	exact_accession	0.885837	75.0	0.075	0.042969	1.424	0.081139	0.885837	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Halorhabdus tiamatea	0.0019141527460601	0.19141527460601	False	True	split_exact	GCF_000470655.1	exact_accession	0.99229	581.0	0.581	0.530856	1.576376	0.843985	0.99229	major	breadth>=0.5;rel_depth>=1e-4;support>=min(S,max(100,ceil(S/100)));ANI>=0.95	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Vibrio tasmaniensis	0.0015945724615005	0.15945724615005	False	True	split_exact	GCF_024347635.1	exact_accession	0.874728	296.0	0.296	0.063401	6.097146	0.063546	0.874728	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Pseudoalteromonas tetraodonis	0.0012783211382384	0.12783211382384	False	True	split_exact	GCF_002310835.1	exact_accession	0.867705	78.0	0.078	0.028075	1.405858	0.054449	0.867705	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Pyrococcus furiosus	0.0012783211382384	0.12783211382384	False	True	split_exact	GCF_000007305.1	exact_accession	0.99269	457.0	0.457	0.43651	1.402091	0.851454	0.99269	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Desulfovibrio desulfuricans	0.0012783211382384	0.12783211382384	False	False				0.0	0.0	0.0	0.0	0.0	0.0	0.0			/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	
marine_setup_truth_profile_rescore	4	FN	s__Aeropyrum camini	0.0012783211382384	0.12783211382384	False	True	split_exact	GCF_000591035.1	exact_accession	0.999083	484.0	0.484	0.4795	1.373306	0.980021	0.999083	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Methanoculleus marisnigri	0.0012783211382384	0.12783211382384	False	True	split_exact	GCF_000015825.1	exact_accession	0.98283	467.0	0.467	0.301206	1.317188	0.685411	0.98283	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Thermococcus sp000221185	0.0009587408536788	0.09587408536788	False	True	split_exact	GCF_000221185.1	exact_accession	0.976826	372.0	0.372	0.260439	1.311047	0.600599	0.976826	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Nanoarchaeum equitans	0.0009587408536788	0.09587408536788	False	True	split_exact	GCA_000008085.1	exact_accession	1.0	412.0	0.412	0.412	1.223301	1.0	1.0	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Photobacterium profundum	0.0009587408536788	0.09587408536788	False	True	split_exact	GCF_003026285.1	exact_accession	0.876427	64.0	0.064	0.019952	1.190886	0.065966	0.876427	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Methanocaldococcus vulcanius	0.0009587408536788	0.09587408536788	False	True	split_exact	GCF_000024625.1	exact_accession	0.998568	413.0	0.413	0.350809	1.241518	0.968982	0.998568	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Francisella noatunensis	0.0009587408536788	0.09587408536788	False	True	split_exact	GCF_009823375.1	exact_accession	0.900248	113.0	0.113	0.047825	1.306495	0.11141	0.900248	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Pyrobaculum aerophilum	0.0009587408536788	0.09587408536788	False	True	split_exact	GCF_000007225.1	exact_accession	1.0	372.0	0.372	0.358801	1.230482	1.0	1.0	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Methanococcus voltae	0.0006391605691192	0.06391605691192	False	True	split_exact	GCF_024807035.1	exact_accession	0.828213	21.0	0.021	0.008337	1.244231	0.022838	0.828213	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__MTP4 sp000970045	0.0006391605691192	0.06391605691192	False	True	split_exact	GCF_000970045.1	exact_accession	0.975816	269.0	0.269	0.201117	1.224163	0.587404	0.975816	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Teredinibacter turnerae	0.0006391605691192	0.06391605691192	False	True	split_exact	GCF_037935975.1	exact_accession	0.897957	45.0	0.045	0.023833	1.132842	0.105933	0.897957	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Cenarchaeum symbiosum	0.0006391605691192	0.06391605691192	False	True	split_exact	GCA_000200715.1	exact_accession	1.0	283.0	0.283	0.282002	1.134882	1.0	1.0	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Aciduliprofundum boonei	0.0006391605691192	0.06391605691192	False	True	split_exact	GCF_000025665.1	exact_accession	0.986863	249.0	0.249	0.243499	1.209446	0.748995	0.986863	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Bacillus pumilus	0.0006391605691192	0.06391605691192	False	True	split_exact	GCF_900186955.1	exact_accession	0.829001	42.0	0.042	0.007765	1.21708	0.023238	0.829001	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Pyrococcus yayanosii	0.0006391605691192	0.06391605691192	False	True	split_exact	GCF_000215995.1	exact_accession	0.997191	262.0	0.262	0.256645	1.167874	0.940076	0.997191	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
marine_setup_truth_profile_rescore	4	FN	s__Weissella ceti	0.0006391605691192	0.06391605691192	False	True	split_exact	GCF_018394055.1	exact_accession	0.786046	14.0	0.014	0.004035	1.325024	0.009032	0.786046	weak	below_default_call_thresholds	/mnt/new3T/minco_marine_selected_default_20260630/minco_sample4_current_default.tsv	/mnt/new3T/minco_marine_selected_default_20260630/sample4_work/minco.best_diff_split.exact.unfiltered.tsv
