panel	sample	method	gtdb_species	status	truth_abundance	pred_abundance	signed_error_pp	abs_error_pp	truth_source	pred_source	prediction_rule	rank_abs_error
hmp_airskin_gtdb_source_abundance	0	sylph_gtdb_source_abundance	s__Sphingobium sp001563265	TP	0.021447721179621928	0.022775954448091103	0.13282332684691756	0.13282332684691756	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample0/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	6
hmp_airskin_gtdb_source_abundance	0	sylph_gtdb_source_abundance	s__Herbaspirillum seropedicae	TP	0.4199640783562482	0.42083215833568327	0.08680799794350547	0.08680799794350547	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample0/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	7
hmp_airskin_gtdb_source_abundance	0	sylph_gtdb_source_abundance	s__Herbaspirillum rubrisubalbicans	TP	0.014352275531231418	0.015211969576060847	0.08596940448294295	0.08596940448294295	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample0/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	8
hmp_airskin_gtdb_source_abundance	0	sylph_gtdb_source_abundance	s__Achromobacter xylosoxidans	TP	0.00804289544235821	0.008821982356035287	0.07790869136770767	0.07790869136770767	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample0/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	9
hmp_airskin_gtdb_source_abundance	0	sylph_gtdb_source_abundance	s__Amylolactobacillus amylophilus	TP	0.02412868632707473	0.02481195037609924	0.0683264049024513	0.0683264049024513	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample0/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	10
hmp_airskin_gtdb_source_abundance	0	sylph_gtdb_source_abundance	s__Sphingobium sp001563285	TP	0.010723860589810914	0.011390977218045563	0.06671166282346488	0.06671166282346488	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample0/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	11
hmp_airskin_gtdb_source_abundance	0	sylph_gtdb_source_abundance	s__Flavobacterium columnare	TP	0.01811009525546692	0.018771962456075087	0.06618672006081655	0.06618672006081655	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample0/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	12
hmp_airskin_gtdb_source_abundance	0	sylph_gtdb_source_abundance	s__Stutzerimonas nitrititolerans	TP	0.010723860589810914	0.011348977302045395	0.06251167122344817	0.06251167122344817	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample0/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	13
hmp_airskin_gtdb_source_abundance	0	sylph_gtdb_source_abundance	s__Aquipseudomonas chlororaphis_I	TP	0.06970509383377148	0.07013885972228054	0.04337658885090606	0.04337658885090606	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample0/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	14
hmp_airskin_gtdb_source_abundance	0	sylph_gtdb_source_abundance	s__Pseudomonas citronellolis	TP	0.02412868632707473	0.024468951062097868	0.03402647350231394	0.03402647350231394	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample0/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	15
hmp_airskin_gtdb_source_abundance	0	sylph_gtdb_source_abundance	s__Lacticaseibacillus paracasei	TP	0.003180877638090704	0.0029439941120117754	-0.02368835260789285	0.02368835260789285	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample0/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	16
hmp_airskin_gtdb_source_abundance	0	sylph_gtdb_source_abundance	s__Sphingopyxis alaskensis	TP	0.005350686728363907	0.005583988832022336	0.02333021036584294	0.02333021036584294	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample0/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	17
hmp_airskin_gtdb_source_abundance	0	sylph_gtdb_source_abundance	s__Ligilactobacillus salivarius	TP	0.04289544235924395	0.04267891464217072	-0.02165277170732352	0.02165277170732352	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample0/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	18
hmp_airskin_gtdb_source_abundance	0	sylph_gtdb_source_abundance	s__Novosphingobium resinovorum_A	TP	0.0026809651474527033	0.00283499433001134	0.015402918255863658	0.015402918255863658	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample0/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	19
hmp_airskin_gtdb_source_abundance	0	sylph_gtdb_source_abundance	s__Bradyrhizobium sp000026145	TP	0.002662319361455403	0.002790994418011164	0.012867505655576091	0.012867505655576091	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample0/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	20
hmp_airskin_gtdb_source_abundance	0	sylph_gtdb_source_abundance	s__Bifidobacterium infantis	TP	0.002570513298203403	0.002686994626010748	0.011648132780734495	0.011648132780734495	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample0/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	21
hmp_airskin_gtdb_source_abundance	0	sylph_gtdb_source_abundance	s__Bifidobacterium bifidum	FN	0.00011045184924820014	0.0	-0.011045184924820014	0.011045184924820014	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample0/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	22
hmp_airskin_gtdb_source_abundance	0	sylph_gtdb_source_abundance	s__Porphyromonas gingivalis	TP	0.0026809651474527033	0.0027889944220111556	0.01080292745584523	0.01080292745584523	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample0/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	23
hmp_airskin_gtdb_source_abundance	0	sylph_gtdb_source_abundance	s__Allobosea sp001713455	TP	0.0017111783063751022	0.0018019963960072076	0.009081808963210545	0.009081808963210545	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample0/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	24
hmp_airskin_gtdb_source_abundance	0	sylph_gtdb_source_abundance	s__Limosilactobacillus mucosae	TP	0.0053619302949054065	0.005451989096021808	0.009005880111640115	0.009005880111640115	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/tmp/cami2_hmp_unseen_transfer_20260626/run_sylph_r232/sylph_sample0/profile.tsv	Sylph rows mapped by accession; summed per GTDB species; renormalized	25
hmp_airskin_gtdb_source_abundance	1	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Staphylococcus aureus	TP	0.525748545116706	0.4509201316584109	-7.48284134582951	7.48284134582951	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin1_20260627/minco_sample1_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	1
hmp_airskin_gtdb_source_abundance	1	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Campylobacter_D jejuni	TP	0.045758159035118505	0.03246648732941512	-1.3291671705703383	1.3291671705703383	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin1_20260627/minco_sample1_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	2
hmp_airskin_gtdb_source_abundance	1	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Parvimonas sp000223315	FP	0.0	0.009937935909601538	0.9937935909601538	0.9937935909601538	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin1_20260627/minco_sample1_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	3
hmp_airskin_gtdb_source_abundance	1	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Streptococcus anginosus	FP	0.0	0.008748395872818235	0.8748395872818235	0.8748395872818235	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin1_20260627/minco_sample1_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	4
hmp_airskin_gtdb_source_abundance	1	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Propionibacterium freudenreichii	TP	0.14161220043572598	0.14690628594633617	0.5294085510610197	0.5294085510610197	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin1_20260627/minco_sample1_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	5
hmp_airskin_gtdb_source_abundance	1	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Neisseria lactamica	FP	0.0	0.004908902092905619	0.4908902092905619	0.4908902092905619	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin1_20260627/minco_sample1_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	6
hmp_airskin_gtdb_source_abundance	1	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Sebaldella sp031285605	FP	0.0	0.004651712503968718	0.4651712503968718	0.4651712503968718	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin1_20260627/minco_sample1_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	7
hmp_airskin_gtdb_source_abundance	1	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Staphylococcus schleiferi	FP	0.0	0.004600192615293018	0.46001926152930184	0.46001926152930184	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin1_20260627/minco_sample1_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	8
hmp_airskin_gtdb_source_abundance	1	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Finegoldia magna_H	TP	0.08932461873638102	0.09361492183949256	0.42903031031115424	0.42903031031115424	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin1_20260627/minco_sample1_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	9
hmp_airskin_gtdb_source_abundance	1	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Staphylococcus lugdunensis	TP	0.05412433244531436	0.05760750026249682	0.3483167817182463	0.3483167817182463	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin1_20260627/minco_sample1_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	10
hmp_airskin_gtdb_source_abundance	1	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Fusobacterium paranimalis	FP	0.0	0.002993087364123512	0.2993087364123512	0.2993087364123512	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin1_20260627/minco_sample1_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	11
hmp_airskin_gtdb_source_abundance	1	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Fusobacterium watanabei	FP	0.0	0.002743315595771111	0.2743315595771111	0.2743315595771111	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin1_20260627/minco_sample1_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	12
hmp_airskin_gtdb_source_abundance	1	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Staphylococcus epidermidis	TP	0.00217864923747261	0.004810964892033819	0.2632315654561209	0.2632315654561209	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin1_20260627/minco_sample1_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	13
hmp_airskin_gtdb_source_abundance	1	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Aggregatibacter kilianii	FP	0.0	0.002314395696577909	0.2314395696577909	0.2314395696577909	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin1_20260627/minco_sample1_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	14
hmp_airskin_gtdb_source_abundance	1	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Mannheimia haemolytica	FP	0.0	0.002295461444395109	0.2295461444395109	0.2295461444395109	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin1_20260627/minco_sample1_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	15
hmp_airskin_gtdb_source_abundance	1	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Fusobacterium pseudoperiodonticum	FP	0.0	0.0022522742168913086	0.22522742168913085	0.22522742168913085	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin1_20260627/minco_sample1_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	16
hmp_airskin_gtdb_source_abundance	1	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Haemophilus haemolyticus_G	FP	0.0	0.002251377221968009	0.2251377221968009	0.2251377221968009	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin1_20260627/minco_sample1_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	17
hmp_airskin_gtdb_source_abundance	1	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Comamonas acidovorans	FP	0.0	0.0022372652702431087	0.22372652702431087	0.22372652702431087	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin1_20260627/minco_sample1_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	18
hmp_airskin_gtdb_source_abundance	1	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Leptotrichia_A sp905371725	FP	0.0	0.0022270638156484087	0.22270638156484088	0.22270638156484088	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin1_20260627/minco_sample1_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	19
hmp_airskin_gtdb_source_abundance	1	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Centipeda flueggei	FP	0.0	0.002195354891656109	0.2195354891656109	0.2195354891656109	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin1_20260627/minco_sample1_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	20
hmp_airskin_gtdb_source_abundance	1	minco_current_default_gtdb_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28	s__Mannheimia glucosida	FP	0.0	0.002135920111140208	0.21359201111402082	0.21359201111402082	/home/ubuntu/yihuiguang/tools/KSSD3mini/research/experiments/2026-06-27_universal_strategy_decision/results/hmp_current_refresh_r232_source_abundance_sample19_0_1_3_4_5_6_7_9_10_11_13_14_15_16_17_18_20_21_22_23_24_25_28_truth.tsv	/mnt/new3T/minco_release_holdouts_20260628/minco_current_code_hmp_airskin1_20260627/minco_sample1_current_default.tsv	official HMP MinCO mapping: best reference accession, fallback raw best ref; summed per GTDB species; renormalized	21
