sample	source_genome_id	taxid	read_rows	primary_mapping_method	primary_mapping_read_rows	wgs_prefix_read_rows	unique_taxid_read_rows	unmapped_read_rows
4	ASV828.10	2584587	2834	wgs_prefix	2834	2834	0	0
4	ASV829.6	2584568	1122106	wgs_prefix	1122106	1122106	0	0
4	ASV830.4	239935	2054	wgs_prefix	2054	2054	0	0
4	ASV86.5	84112	1788	wgs_prefix	1788	1788	0	0
4	ASV87.10	216816	118	wgs_prefix	118	118	0	0
4	ASV88.7	1679	14876	unique_taxid	14876	0	14876	0
4	ASV92.7	1639133	1340	unique_taxid	1340	0	1340	0
4	ASV96.11	328814	41882	wgs_prefix	41882	41882	0	0
4	ASV99.7	28116	33814	wgs_prefix	33814	33814	0	0
4	fASV1.1	1196081	29578	unmapped	29578	0	0	29578
4	fASV192.8	82508	232034	unmapped	232034	0	0	232034
4	fASV194.10	4955	101638	unmapped	101638	0	0	101638
4	fASV195.2	746128	40708	unmapped	40708	0	0	40708
4	fASV196.1	746128	673776	unmapped	673776	0	0	673776
4	fASV197.5	5061	1341998	unmapped	1341998	0	0	1341998
4	fASV198.4	5480	42442	unmapped	42442	0	0	42442
4	fASV199.4	60172	57302	unmapped	57302	0	0	57302
4	fASV200.0	5970	54942	unmapped	54942	0	0	54942
4	fASV201.8	5076	1673648	unmapped	1673648	0	0	1673648
4	hASV1.0	9606	457596	unmapped	457596	0	0	457596
4	hvASV10.8	2986402	1270	unmapped	1270	0	0	1270
4	hvASV11.0	3052121	42	unmapped	42	0	0	42
4	hvASV12.8	2555548	156	unmapped	156	0	0	156
4	hvASV16.0	3428094	1190	unmapped	1190	0	0	1190
4	hvASV19.0	3047960	20	unmapped	20	0	0	20
4	hvASV2.4	2182345	2854	unmapped	2854	0	0	2854
4	hvASV20.3	2029662	1478	unmapped	1478	0	0	1478
4	hvASV23.7	2321391	534	unmapped	534	0	0	534
4	hvASV28.6	700939	28818	unmapped	28818	0	0	28818
4	hvASV29.0	2844803	70	unmapped	70	0	0	70
4	hvASV3.5	1541883	1638	unmapped	1638	0	0	1638
4	hvASV30.0	2844805	14	unmapped	14	0	0	14
4	hvASV32.0	2021738	170	unmapped	170	0	0	170
4	hvASV33.0	1649240	2254	unmapped	2254	0	0	2254
4	hvASV34.2	1595998	60	unmapped	60	0	0	60
4	hvASV35.11	2863832	7820	unmapped	7820	0	0	7820
4	hvASV36.0	2017081	52	unmapped	52	0	0	52
4	hvASV37.7	2492962	108	unmapped	108	0	0	108
4	hvASV38.9	1805467	7574	unmapped	7574	0	0	7574
4	hvASV39.12	3003366	660	unmapped	660	0	0	660
4	hvASV4.0	683174	616	unmapped	616	0	0	616
4	hvASV40.6	2024338	110	unmapped	110	0	0	110
4	hvASV41.0	1930509	14	unmapped	14	0	0	14
4	hvASV45.0	2986405	3584	unmapped	3584	0	0	3584
4	hvASV47.0	2845899	124	unmapped	124	0	0	124
4	hvASV48.0	2845900	152	unmapped	152	0	0	152
4	hvASV49.0	3052716	58	unmapped	58	0	0	58
4	hvASV5.0	1247113	44	unmapped	44	0	0	44
4	hvASV6.0	3432189	510	unmapped	510	0	0	510
4	hvASV7.0	3052041	20	unmapped	20	0	0	20
4	hvASV8.15	2865787	15734	unmapped	15734	0	0	15734
4	hvASV9.0	1518574	1412	unmapped	1412	0	0	1412
4	pASV100	45202	120	unmapped	120	0	0	120
4	pASV101	45202	180	unmapped	180	0	0	180
4	pASV102	45202	600	unmapped	600	0	0	600
4	pASV128	45202	1280	unmapped	1280	0	0	1280
4	pASV129	45202	1360	unmapped	1360	0	0	1360
4	pASV130	45202	2860	unmapped	2860	0	0	2860
4	pASV51	45202	48820	unmapped	48820	0	0	48820
4	pASV52	45202	207100	unmapped	207100	0	0	207100
4	pASV90	45202	5480	unmapped	5480	0	0	5480
4	pASV91	45202	4900	unmapped	4900	0	0	4900
4	pASV94	45202	40100	unmapped	40100	0	0	40100
4	pASV96	45202	20	unmapped	20	0	0	20
4	pASV98	45202	20	unmapped	20	0	0	20
4	pASV99	45202	140	unmapped	140	0	0	140
4	vASV1.0	2986396	4118	unmapped	4118	0	0	4118
4	vASV10.0	2681617	126	unmapped	126	0	0	126
4	vASV100.0	1965472	206	unmapped	206	0	0	206
4	vASV11.1	2724310	662	unmapped	662	0	0	662
4	vASV12.0	1540095	4686	unmapped	4686	0	0	4686
4	vASV13.0	1636586	934	unmapped	934	0	0	934
4	vASV14.0	10868	214	unmapped	214	0	0	214
4	vASV15.0	1141139	22	unmapped	22	0	0	22
4	vASV16.0	864178	218	unmapped	218	0	0	218
4	vASV17.0	698487	12	unmapped	12	0	0	12
4	vASV18.0	2894747	1100	unmapped	1100	0	0	1100
4	vASV19.0	1439894	39560	unmapped	39560	0	0	39560
4	vASV2.0	1582153	9774	unmapped	9774	0	0	9774
4	vASV20.0	2886925	6512	unmapped	6512	0	0	6512
4	vASV21.0	1391223	3486	unmapped	3486	0	0	3486
4	vASV22.0	2714735	2310	unmapped	2310	0	0	2310
4	vASV23.0	1933774	2378	unmapped	2378	0	0	2378
4	vASV24.0	2305483	436	unmapped	436	0	0	436
4	vASV25.0	338102	170	unmapped	170	0	0	170
4	vASV26.0	2905675	2208	unmapped	2208	0	0	2208
4	vASV27.0	2986398	428	unmapped	428	0	0	428
4	vASV28.0	2915325	2312	unmapped	2312	0	0	2312
4	vASV29.0	1604355	336	unmapped	336	0	0	336
4	vASV3.0	2029671	26	unmapped	26	0	0	26
4	vASV30.0	2508185	1434	unmapped	1434	0	0	1434
4	vASV31.0	2681630	2564	unmapped	2564	0	0	2564
4	vASV32.0	1582152	450	unmapped	450	0	0	450
4	vASV33.0	2562174	1256	unmapped	1256	0	0	1256
4	vASV34.0	2873413	352	unmapped	352	0	0	352
4	vASV35.0	532075	70	unmapped	70	0	0	70
4	vASV36.0	2011087	438	unmapped	438	0	0	438
4	vASV37.0	1874589	780	unmapped	780	0	0	780
4	vASV38.0	1582155	2616	unmapped	2616	0	0	2616
4	vASV39.0	2029675	600	unmapped	600	0	0	600
4	vASV4.0	2885687	940	unmapped	940	0	0	940
4	vASV40.0	2508195	974	unmapped	974	0	0	974
4	vASV41.0	1147145	134	unmapped	134	0	0	134
4	vASV42.0	1981500	2212	unmapped	2212	0	0	2212
4	vASV43.0	762660	13470	unmapped	13470	0	0	13470
4	vASV44.0	2029658	272	unmapped	272	0	0	272
4	vASV45.0	213774	662	unmapped	662	0	0	662
4	vASV46.0	2892346	462	unmapped	462	0	0	462
4	vASV47.0	2508180	13982	unmapped	13982	0	0	13982
4	vASV48.0	155148	1054	unmapped	1054	0	0	1054
4	vASV49.0	2315629	7460	unmapped	7460	0	0	7460
4	vASV5.0	665033	592	unmapped	592	0	0	592
4	vASV50.0	2500819	6328	unmapped	6328	0	0	6328
4	vASV51.0	1495285	4	unmapped	4	0	0	4
4	vASV52.0	1852563	1406	unmapped	1406	0	0	1406
4	vASV53.0	1701846	3272	unmapped	3272	0	0	3272
4	vASV54.0	338106	748	unmapped	748	0	0	748
4	vASV55.0	1675602	972	unmapped	972	0	0	972
4	vASV56.0	1897495	19882	unmapped	19882	0	0	19882
4	vASV57.0	2836105	492	unmapped	492	0	0	492
4	vASV58.0	2711185	614	unmapped	614	0	0	614
4	vASV59.0	2163605	76568	unmapped	76568	0	0	76568
4	vASV6.0	1636564	942	unmapped	942	0	0	942
4	vASV60.0	2576478	368	unmapped	368	0	0	368
4	vASV61.0	1788294	14	unmapped	14	0	0	14
4	vASV62.0	1540098	1022	unmapped	1022	0	0	1022
4	vASV63.0	2029667	1858	unmapped	1858	0	0	1858
4	vASV64.0	1880822	600	unmapped	600	0	0	600
4	vASV65.0	2762819	2066	unmapped	2066	0	0	2066
4	vASV66.0	1642588	94	unmapped	94	0	0	94
4	vASV67.0	2789016	462	unmapped	462	0	0	462
4	vASV68.0	1527524	1510	unmapped	1510	0	0	1510
4	vASV69.0	2488596	340	unmapped	340	0	0	340
4	vASV7.0	948870	1698	unmapped	1698	0	0	1698
4	vASV70.0	2024334	2016	unmapped	2016	0	0	2016
4	vASV71.0	2844219	520	unmapped	520	0	0	520
4	vASV72.0	2986411	3694	unmapped	3694	0	0	3694
4	vASV73.0	1346893	36	unmapped	36	0	0	36
4	vASV74.0	1204534	5194	unmapped	5194	0	0	5194
4	vASV75.0	1041524	708	unmapped	708	0	0	708
4	vASV76.0	2860374	1174	unmapped	1174	0	0	1174
4	vASV77.0	2601632	1280	unmapped	1280	0	0	1280
4	vASV78.0	1868595	1292	unmapped	1292	0	0	1292
4	vASV79.0	2844220	1590	unmapped	1590	0	0	1590
4	vASV8.0	1567028	9620	unmapped	9620	0	0	9620
4	vASV80.0	1567007	1958	unmapped	1958	0	0	1958
4	vASV81.0	1211280	13212	unmapped	13212	0	0	13212
4	vASV82.0	2508193	1766	unmapped	1766	0	0	1766
4	vASV83.0	2910155	196	unmapped	196	0	0	196
4	vASV84.0	2589652	460	unmapped	460	0	0	460
4	vASV85.0	1604356	14008	unmapped	14008	0	0	14008
4	vASV86.0	2865794	594	unmapped	594	0	0	594
4	vASV87.0	10843	32	unmapped	32	0	0	32
4	vASV88.0	1147150	110	unmapped	110	0	0	110
4	vASV89.0	2853091	6844	unmapped	6844	0	0	6844
4	vASV9.0	2847058	268	unmapped	268	0	0	268
4	vASV90.0	1572753	8892	unmapped	8892	0	0	8892
4	vASV91.0	1527506	5172	unmapped	5172	0	0	5172
4	vASV92.0	581037	18	unmapped	18	0	0	18
4	vASV93.0	1567486	372	unmapped	372	0	0	372
4	vASV94.0	173707	3596	unmapped	3596	0	0	3596
4	vASV95.0	1437363	3094	unmapped	3094	0	0	3094
4	vASV96.0	2029659	2064	unmapped	2064	0	0	2064
4	vASV97.0	1544364	912	unmapped	912	0	0	912
4	vASV98.0	2894753	3474	unmapped	3474	0	0	3474
4	vASV99.0	2508187	3610	unmapped	3610	0	0	3610
5	ASV1.9	571	4542	wgs_prefix	4542	4542	0	0
5	ASV10.0	103621	9968	wgs_prefix	9968	9968	0	0
5	ASV101.0	246787	7068	wgs_prefix	7068	7068	0	0
5	ASV102.2	817	2354524	wgs_prefix	2354524	2354524	0	0
5	ASV139.5	28118	81748	wgs_prefix	81748	81748	0	0
5	ASV149.7	165179	320	wgs_prefix	320	320	0	0
5	ASV150.2	28116	1036	wgs_prefix	1036	1036	0	0
5	ASV165.0	328813	1990	wgs_prefix	1990	1990	0	0
5	ASV166.16	328813	469934	wgs_prefix	469934	469934	0	0
5	ASV174.3	823	167870	wgs_prefix	167870	167870	0	0
5	ASV204.0	58712	1410	unique_taxid	1410	0	1410	0
5	ASV222.14	1982628	6018	wgs_prefix	6018	6018	0	0
5	ASV225.0	1352	218	wgs_prefix	218	218	0	0
5	ASV226.9	1396	858	wgs_prefix	858	858	0	0
5	ASV229.6	492670	1278	wgs_prefix	1278	1278	0	0
5	ASV23.2	216816	39684	wgs_prefix	39684	39684	0	0
5	ASV231.5	1282	192	wgs_prefix	192	192	0	0
5	ASV243.0	1290	2736	wgs_prefix	2736	2736	0	0
5	ASV245.13	1303	16794	wgs_prefix	16794	16794	0	0
5	ASV250.8	1304	2346	wgs_prefix	2346	2346	0	0
5	ASV255.4	749513	438	unique_taxid	438	0	438	0
5	ASV256.1	37734	7376	wgs_prefix	7376	7376	0	0
5	ASV258.10	1351	424	wgs_prefix	424	424	0	0
5	ASV265.16	1597	15280	wgs_prefix	15280	15280	0	0
5	ASV266.10	1596	792818	wgs_prefix	792818	792818	0	0
5	ASV266.3	2107999	1326634	wgs_prefix	1326634	1326634	0	0
5	ASV266.8	2012495	1759286	wgs_prefix	1759286	1759286	0	0
5	ASV269.0	1589	1138	wgs_prefix	1138	1138	0	0
5	ASV270.6	1590	2008	unmapped	2008	0	0	2008
5	ASV275.10	1587	498	unique_taxid	498	0	498	0
5	ASV281.4	1245	14778	wgs_prefix	14778	14778	0	0
5	ASV286.3	1318	606	wgs_prefix	606	606	0	0
5	ASV287.11	1358	23750	wgs_prefix	23750	23750	0	0
5	ASV290.8	1311	97324	wgs_prefix	97324	97324	0	0
5	ASV300.7	2293160	539482	wgs_prefix	539482	539482	0	0
5	ASV31.1	2943492	210	wgs_prefix	210	210	0	0
5	ASV324.5	1297617	3230	wgs_prefix	3230	3230	0	0
5	ASV329.2	626937	309466	unique_taxid	309466	0	309466	0
5	ASV334.4	29363	10538	wgs_prefix	10538	10538	0	0
5	ASV337.1	2292004	480	wgs_prefix	480	480	0	0
5	ASV341.4	1502	484	wgs_prefix	484	484	0	0
5	ASV364.1	1776384	662	unmapped	662	0	0	662
5	ASV371.8	342942	20832	wgs_prefix	20832	20832	0	0
5	ASV372.2	2041044	330	wgs_prefix	330	330	0	0
5	ASV374.8	1579	1796	wgs_prefix	1796	1796	0	0
5	ASV380.6	2293103	226	wgs_prefix	226	226	0	0
5	ASV385.9	47715	230	wgs_prefix	230	230	0	0
5	ASV387.12	649757	4339492	unique_taxid	4339492	0	4339492	0
5	ASV392.10	33039	2954	wgs_prefix	2954	2954	0	0
5	ASV397.2	39491	494336	wgs_prefix	494336	494336	0	0
5	ASV398.11	28901	376	wgs_prefix	376	376	0	0
5	ASV399.7	649756	614284	unmapped	614284	0	0	614284
5	ASV406.0	871665	773476	wgs_prefix	773476	773476	0	0
5	ASV406.1	2292960	506438	wgs_prefix	506438	506438	0	0
5	ASV406.18	411459	400784	unique_taxid	400784	0	400784	0
5	ASV406.2	40520	254938	wgs_prefix	254938	254938	0	0
5	ASV406.7	3144490	812960	wgs_prefix	812960	812960	0	0
5	ASV410.0	53443	13902	wgs_prefix	13902	13902	0	0
5	ASV412.1	1737424	270	wgs_prefix	270	270	0	0
5	ASV418.2	562	12552	wgs_prefix	12552	12552	0	0
5	ASV423.14	59201	3048	wgs_prefix	3048	3048	0	0
5	ASV426.7	39486	297436	wgs_prefix	297436	297436	0	0
5	ASV431.3	1150298	26804	wgs_prefix	26804	26804	0	0
5	ASV436.0	89153	207716	wgs_prefix	207716	207716	0	0
5	ASV440.14	666	312	wgs_prefix	312	312	0	0
5	ASV442.9	1720300	187008	wgs_prefix	187008	187008	0	0
5	ASV444.0	33038	38640	wgs_prefix	38640	38640	0	0
5	ASV447.2	208479	22318	wgs_prefix	22318	22318	0	0
5	ASV451.3	33038	17486	unmapped	17486	0	0	17486
5	ASV456.0	301301	614256	wgs_prefix	614256	614256	0	0
5	ASV463.4	1351	678	wgs_prefix	678	678	0	0
5	ASV470.1	2109687	770	unique_taxid	770	0	770	0
5	ASV476.9	261299	269384	wgs_prefix	269384	269384	0	0
5	ASV481.4	261299	904	wgs_prefix	904	904	0	0
5	ASV482.14	1496	338	unmapped	338	0	0	338
5	ASV483.9	1261	166	wgs_prefix	166	166	0	0
5	ASV484.8	2787108	56790	wgs_prefix	56790	56790	0	0
5	ASV486.9	1496	174574	wgs_prefix	174574	174574	0	0
5	ASV487.6	1160721	5712220	wgs_prefix	5712220	5712220	0	0
5	ASV49.7	1681	188	wgs_prefix	188	188	0	0
5	ASV491.8	1579	764	unmapped	764	0	0	764
5	ASV494.16	195	546	unmapped	546	0	0	546
5	ASV497.8	1351	236	wgs_prefix	236	236	0	0
5	ASV499.2	169435	270	wgs_prefix	270	270	0	0
5	ASV504.8	1559	1154	wgs_prefix	1154	1154	0	0
5	ASV506.3	548	416	unmapped	416	0	0	416
5	ASV507.7	853	991330	unmapped	991330	0	0	991330
5	ASV514.4	1305	186	unmapped	186	0	0	186
5	ASV515.1	1309	6002	wgs_prefix	6002	6002	0	0
5	ASV520.10	1579	2216	wgs_prefix	2216	2216	0	0
5	ASV527.6	260678	1470	wgs_prefix	1470	1470	0	0
5	ASV530.4	1159028	496	unique_taxid	496	0	496	0
5	ASV540.10	1304	230408	wgs_prefix	230408	230408	0	0
5	ASV545.10	1323	664	wgs_prefix	664	664	0	0
5	ASV546.4	197614	1004	wgs_prefix	1004	1004	0	0
5	ASV547.0	1323	95762	wgs_prefix	95762	95762	0	0
5	ASV550.3	47715	236	wgs_prefix	236	236	0	0
5	ASV557.8	1547	822	wgs_prefix	822	822	0	0
5	ASV563.0	39483	1430	wgs_prefix	1430	1430	0	0
5	ASV565.1	1468449	1576	wgs_prefix	1576	1576	0	0
5	ASV570.2	1624	442	wgs_prefix	442	442	0	0
5	ASV573.4	154288	161338	wgs_prefix	161338	161338	0	0
5	ASV575.3	437897	177380	unique_taxid	177380	0	177380	0
5	ASV576.14	1351	870	wgs_prefix	870	870	0	0
5	ASV577.0	187327	62664	unmapped	62664	0	0	62664
5	ASV578.18	1601	150	wgs_prefix	150	150	0	0
5	ASV579.0	626940	3582	unmapped	3582	0	0	3582
5	ASV58.12	1681	182	wgs_prefix	182	182	0	0
5	ASV602.9	1590	262	unmapped	262	0	0	262
5	ASV607.0	29466	496	unmapped	496	0	0	496
5	ASV609.1	1118059	142	unique_taxid	142	0	142	0
5	ASV61.11	28025	148	wgs_prefix	148	148	0	0
5	ASV626.0	1319815	884	unique_taxid	884	0	884	0
5	ASV638.0	666	330	unmapped	330	0	0	330
5	ASV64.9	28026	824	wgs_prefix	824	824	0	0
5	ASV65.2	2003188	109094	wgs_prefix	109094	109094	0	0
5	ASV668.0	504	166	unique_taxid	166	0	166	0
5	ASV67.4	216816	764	wgs_prefix	764	764	0	0
5	ASV692.1	742823	1620	unique_taxid	1620	0	1620	0
5	ASV71.8	28026	506	wgs_prefix	506	506	0	0
5	ASV712.0	563192	24468	unique_taxid	24468	0	24468	0
5	ASV729.10	562	142752	unmapped	142752	0	0	142752
5	ASV73.2	626935	133466	wgs_prefix	133466	133466	0	0
5	ASV730.11	2497436	1428	wgs_prefix	1428	1428	0	0
5	ASV731.5	654	4850	unmapped	4850	0	0	4850
5	ASV74.8	562	1958	unmapped	1958	0	0	1958
5	ASV741.7	573	5452	wgs_prefix	5452	5452	0	0
5	ASV743.2	562	133172	wgs_prefix	133172	133172	0	0
5	ASV749.2	550	382	wgs_prefix	382	382	0	0
5	ASV783.7	670	410	wgs_prefix	410	410	0	0
5	ASV81.10	84112	78318	unique_taxid	78318	0	78318	0
5	ASV815.1	1351	236	wgs_prefix	236	236	0	0
5	ASV827.0	3115151	254	unique_taxid	254	0	254	0
5	ASV828.13	239935	1476	wgs_prefix	1476	1476	0	0
5	ASV829.7	239935	362096	wgs_prefix	362096	362096	0	0
5	ASV830.8	239935	1066	wgs_prefix	1066	1066	0	0
5	ASV84.4	2819737	788	wgs_prefix	788	788	0	0
5	ASV86.2	84112	19402	wgs_prefix	19402	19402	0	0
5	ASV87.9	28026	356	wgs_prefix	356	356	0	0
5	ASV88.8	1686	6306	wgs_prefix	6306	6306	0	0
5	ASV98.7	820	378	wgs_prefix	378	378	0	0
5	ASV99.0	28116	15444	wgs_prefix	15444	15444	0	0
5	fASV1.1	1196081	2813762	unmapped	2813762	0	0	2813762
5	fASV192.7	82508	68666	unmapped	68666	0	0	68666
5	fASV194.12	27288	76710	unmapped	76710	0	0	76710
5	fASV195.0	746128	1960	unmapped	1960	0	0	1960
5	fASV196.1	746128	83592	unmapped	83592	0	0	83592
5	fASV197.5	5061	1688312	unmapped	1688312	0	0	1688312
5	fASV198.4	5480	447062	unmapped	447062	0	0	447062
5	fASV199.4	60172	1362	unmapped	1362	0	0	1362
5	fASV200.0	5970	8826	unmapped	8826	0	0	8826
5	fASV201.1	5076	80288	unmapped	80288	0	0	80288
5	hASV1.0	9606	568138	unmapped	568138	0	0	568138
5	hvASV10.3	1649239	1128	unmapped	1128	0	0	1128
5	hvASV11.0	3052121	16	unmapped	16	0	0	16
5	hvASV12.7	2675249	5332	unmapped	5332	0	0	5332
5	hvASV16.0	3428094	80	unmapped	80	0	0	80
5	hvASV19.0	3047960	34	unmapped	34	0	0	34
5	hvASV2.1	2865806	2650	unmapped	2650	0	0	2650
5	hvASV20.3	2029662	2004	unmapped	2004	0	0	2004
5	hvASV21.0	3047961	116	unmapped	116	0	0	116
5	hvASV23.8	338110	520	unmapped	520	0	0	520
5	hvASV24.0	1208309	86	unmapped	86	0	0	86
5	hvASV28.7	2847072	22	unmapped	22	0	0	22
5	hvASV29.0	2844803	4	unmapped	4	0	0	4
5	hvASV3.8	2029673	856	unmapped	856	0	0	856
5	hvASV30.0	2844805	190	unmapped	190	0	0	190
5	hvASV31.0	682382	844	unmapped	844	0	0	844
5	hvASV32.0	2021738	134	unmapped	134	0	0	134
5	hvASV33.10	1868853	2534	unmapped	2534	0	0	2534
5	hvASV34.2	1595998	8	unmapped	8	0	0	8
5	hvASV35.7	2994041	1812	unmapped	1812	0	0	1812
5	hvASV37.1	2024339	172	unmapped	172	0	0	172
5	hvASV38.16	1414766	6	unmapped	6	0	0	6
5	hvASV39.2	2315527	764	unmapped	764	0	0	764
5	hvASV4.0	683174	20	unmapped	20	0	0	20
5	hvASV40.7	338103	122	unmapped	122	0	0	122
5	hvASV45.0	2986405	3644	unmapped	3644	0	0	3644
5	hvASV47.0	2845899	410	unmapped	410	0	0	410
5	hvASV48.0	2845900	58	unmapped	58	0	0	58
5	hvASV49.0	3052716	568	unmapped	568	0	0	568
5	hvASV5.0	1247113	182	unmapped	182	0	0	182
5	hvASV6.0	3432189	128	unmapped	128	0	0	128
5	hvASV7.0	3052041	12	unmapped	12	0	0	12
5	hvASV8.3	2859655	2606	unmapped	2606	0	0	2606
5	hvASV9.0	1518574	158	unmapped	158	0	0	158
5	pASV100	45202	340	unmapped	340	0	0	340
5	pASV101	45202	480	unmapped	480	0	0	480
5	pASV102	45202	1640	unmapped	1640	0	0	1640
5	pASV146	45202	20	unmapped	20	0	0	20
5	pASV147	45202	160	unmapped	160	0	0	160
5	pASV148	45202	440	unmapped	440	0	0	440
5	pASV150	45202	120	unmapped	120	0	0	120
5	pASV33	45202	154820	unmapped	154820	0	0	154820
5	pASV71	45202	70440	unmapped	70440	0	0	70440
5	pASV72	45202	67740	unmapped	67740	0	0	67740
5	pASV96	45202	40	unmapped	40	0	0	40
5	pASV98	45202	60	unmapped	60	0	0	60
5	pASV99	45202	380	unmapped	380	0	0	380
5	vASV1.0	2986396	626	unmapped	626	0	0	626
5	vASV10.0	2681617	1192	unmapped	1192	0	0	1192
5	vASV100.0	1965472	1480	unmapped	1480	0	0	1480
5	vASV11.5	1141141	1080	unmapped	1080	0	0	1080
5	vASV13.0	1636586	3514	unmapped	3514	0	0	3514
5	vASV14.0	10868	2	unmapped	2	0	0	2
5	vASV15.0	1141139	142	unmapped	142	0	0	142
5	vASV16.0	864178	144	unmapped	144	0	0	144
5	vASV17.0	698487	608	unmapped	608	0	0	608
5	vASV18.0	2894747	1050	unmapped	1050	0	0	1050
5	vASV19.0	1439894	2514	unmapped	2514	0	0	2514
5	vASV2.0	1582153	3112	unmapped	3112	0	0	3112
5	vASV20.0	2886925	2406	unmapped	2406	0	0	2406
5	vASV21.0	1391223	11938	unmapped	11938	0	0	11938
5	vASV22.0	2714735	422	unmapped	422	0	0	422
5	vASV23.0	1933774	2108	unmapped	2108	0	0	2108
5	vASV24.0	2305483	1312	unmapped	1312	0	0	1312
5	vASV25.0	338102	1864	unmapped	1864	0	0	1864
5	vASV26.0	2905675	1092	unmapped	1092	0	0	1092
5	vASV27.0	2986398	1230	unmapped	1230	0	0	1230
5	vASV28.0	2915325	20712	unmapped	20712	0	0	20712
5	vASV29.0	1604355	768	unmapped	768	0	0	768
5	vASV3.0	2029671	4266	unmapped	4266	0	0	4266
5	vASV30.0	2508185	1904	unmapped	1904	0	0	1904
5	vASV31.0	2681630	1074	unmapped	1074	0	0	1074
5	vASV32.0	1582152	3016	unmapped	3016	0	0	3016
5	vASV33.0	2562174	754	unmapped	754	0	0	754
5	vASV34.0	2873413	94	unmapped	94	0	0	94
5	vASV35.0	532075	6550	unmapped	6550	0	0	6550
5	vASV36.0	2011087	48	unmapped	48	0	0	48
5	vASV37.0	1874589	416	unmapped	416	0	0	416
5	vASV38.0	1582155	2148	unmapped	2148	0	0	2148
5	vASV39.0	2029675	16	unmapped	16	0	0	16
5	vASV4.0	2885687	4562	unmapped	4562	0	0	4562
5	vASV40.0	2508195	25006	unmapped	25006	0	0	25006
5	vASV41.0	1147145	2058	unmapped	2058	0	0	2058
5	vASV42.0	1981500	16556	unmapped	16556	0	0	16556
5	vASV43.0	762660	2	unmapped	2	0	0	2
5	vASV44.0	2029658	7916	unmapped	7916	0	0	7916
5	vASV45.0	213774	96	unmapped	96	0	0	96
5	vASV46.0	2892346	2008	unmapped	2008	0	0	2008
5	vASV47.0	2508180	8448	unmapped	8448	0	0	8448
5	vASV48.0	155148	1282	unmapped	1282	0	0	1282
5	vASV49.0	2315629	1552	unmapped	1552	0	0	1552
5	vASV5.0	665033	1274	unmapped	1274	0	0	1274
5	vASV50.0	2500819	216	unmapped	216	0	0	216
5	vASV51.0	1495285	2870	unmapped	2870	0	0	2870
5	vASV52.0	1852563	2	unmapped	2	0	0	2
5	vASV53.0	1701846	5518	unmapped	5518	0	0	5518
5	vASV54.0	338106	672	unmapped	672	0	0	672
5	vASV55.0	1675602	14252	unmapped	14252	0	0	14252
5	vASV56.0	1897495	4624	unmapped	4624	0	0	4624
5	vASV57.0	2836105	308	unmapped	308	0	0	308
5	vASV58.0	2711185	11042	unmapped	11042	0	0	11042
5	vASV59.0	2163605	1596	unmapped	1596	0	0	1596
5	vASV6.0	1636564	8532	unmapped	8532	0	0	8532
5	vASV60.0	2576478	6	unmapped	6	0	0	6
5	vASV61.0	1788294	4068	unmapped	4068	0	0	4068
5	vASV62.0	1540098	13880	unmapped	13880	0	0	13880
5	vASV63.0	2029667	5296	unmapped	5296	0	0	5296
5	vASV64.0	1880822	9560	unmapped	9560	0	0	9560
5	vASV65.0	2762819	12156	unmapped	12156	0	0	12156
5	vASV66.0	1642588	4010	unmapped	4010	0	0	4010
5	vASV67.0	2789016	376	unmapped	376	0	0	376
5	vASV68.0	1527524	5458	unmapped	5458	0	0	5458
5	vASV69.0	2488596	586	unmapped	586	0	0	586
5	vASV7.0	948870	5718	unmapped	5718	0	0	5718
5	vASV70.0	2024334	2034	unmapped	2034	0	0	2034
5	vASV71.0	2844219	138	unmapped	138	0	0	138
5	vASV72.0	2986411	2952	unmapped	2952	0	0	2952
5	vASV73.0	1346893	686	unmapped	686	0	0	686
5	vASV74.0	1204534	8544	unmapped	8544	0	0	8544
5	vASV75.0	1041524	6876	unmapped	6876	0	0	6876
5	vASV76.0	2860374	4242	unmapped	4242	0	0	4242
5	vASV77.0	2601632	2754	unmapped	2754	0	0	2754
5	vASV78.0	1868595	54	unmapped	54	0	0	54
5	vASV79.0	2844220	508	unmapped	508	0	0	508
5	vASV8.0	1567028	6240	unmapped	6240	0	0	6240
5	vASV80.0	1567007	3360	unmapped	3360	0	0	3360
5	vASV81.0	1211280	1812	unmapped	1812	0	0	1812
5	vASV82.0	2508193	11774	unmapped	11774	0	0	11774
5	vASV83.0	2910155	8216	unmapped	8216	0	0	8216
5	vASV84.0	2589652	19230	unmapped	19230	0	0	19230
5	vASV85.0	1604356	128	unmapped	128	0	0	128
5	vASV86.0	2865794	242	unmapped	242	0	0	242
5	vASV87.0	10843	2	unmapped	2	0	0	2
5	vASV88.0	1147150	100	unmapped	100	0	0	100
5	vASV89.0	2853091	1726	unmapped	1726	0	0	1726
5	vASV9.0	2847058	12918	unmapped	12918	0	0	12918
5	vASV90.0	1572753	438	unmapped	438	0	0	438
5	vASV91.0	1527506	2108	unmapped	2108	0	0	2108
5	vASV92.0	581037	4204	unmapped	4204	0	0	4204
5	vASV94.0	173707	5732	unmapped	5732	0	0	5732
5	vASV95.0	1437363	1298	unmapped	1298	0	0	1298
5	vASV96.0	2029659	2	unmapped	2	0	0	2
5	vASV97.0	1544364	94	unmapped	94	0	0	94
