genome_id	abundance	source_taxid	source_accession	source_basename	source_lookup_key	mapping_method	metadata_accession	metadata_domain	metadata_genbank_accession	ncbi_taxid_metadata	ncbi_species_taxid_metadata	ncbi_species_metadata	ncbi_organism_name_metadata	gtdb_species	gtdb_taxonomy	tar_path	local_path
263687.0	3.0	1520801	GCF_900107545.1	GCF_900107545.1_IMG-taxon_2593339240_annotated_assembly.fa	GCF_900107545.1	exact_accession	RS_GCF_900107545.1	bac120	GCA_900107545.1	1520801	1520801	Pseudobutyrivibrio sp. ACV-2	Pseudobutyrivibrio sp. ACV-2	s__Pseudobutyrivibrio sp900107545	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pseudobutyrivibrio;s__Pseudobutyrivibrio sp900107545	source_genomes/GCF_900107545.1_IMG-taxon_2593339240_annotated_assembly.fa	
197875.0	1.0	742723	GCF_000209385.2	GCF_000209385.2_Lach_bact_2_1_46_FAA_V2.fa	000209385.2	unique_assembly_core	GB_GCA_000209385.2	bac120	GCA_000209385.2	742723	742723	Lachnospiraceae bacterium 2_1_46FAA	Lachnospiraceae bacterium 2_1_46FAA	s__Faecalimonas sp000209385	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas sp000209385	source_genomes/GCF_000209385.2_Lach_bact_2_1_46_FAA_V2.fa	
999986.1	1.84305681696	1127699	GCF_000318195.2	GCF_000318195.2_ASM31819v2.fa	GCF_000318195.2	exact_accession	RS_GCF_000318195.2	bac120	GCA_000318195.2	1127699	633701	Hoylesella saccharolytica	Hoylesella saccharolytica F0055	s__Prevotella saccharolytica	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella saccharolytica	source_genomes/GCF_000318195.2_ASM31819v2.fa	
340960.0	1.0	1423747	GCF_001435065.1	GCF_001435065.1_ASM143506v1.fa	GCF_001435065.1	exact_accession	RS_GCF_001435065.1	bac120	GCA_001435065.1	1423747	164393	Latilactobacillus fuchuensis	Latilactobacillus fuchuensis DSM 14340 = JCM 11249	s__Latilactobacillus fuchuensis	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Latilactobacillus;s__Latilactobacillus fuchuensis	source_genomes/GCF_001435065.1_ASM143506v1.fa	
187962.0	5.0	1597	GCF_002442835.1	GCF_002442835.1_ASM244283v1.fa	GCF_002442835.1	exact_accession	RS_GCF_002442835.1	bac120	GCA_002442835.1	1597	1597	Lacticaseibacillus paracasei	Lacticaseibacillus paracasei	s__Lacticaseibacillus paracasei	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lacticaseibacillus;s__Lacticaseibacillus paracasei	source_genomes/GCF_002442835.1_ASM244283v1.fa	
340139.0	1.0	397287	GCF_000403275.1	GCF_000403275.1_Lach_bact_28-4_V1.fa	GCF_000403275.1	unmapped										source_genomes/GCF_000403275.1_Lach_bact_28-4_V1.fa	
193680.0	0.464466078189	1532	GCF_002221555.2	GCF_002221555.2_ASM222155v2.fa	GCF_002221555.2	exact_accession	RS_GCF_002221555.2	bac120	GCA_002221555.2	1796616	1796616	Blautia pseudococcoides	Blautia pseudococcoides	s__Blautia pseudococcoides	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia pseudococcoides	source_genomes/GCF_002221555.2_ASM222155v2.fa	
1109559.0	1.0	658089	GCF_000185525.1	GCF_000185525.1_ASM18552v1.fa	000185525.1	unique_assembly_core	GB_GCA_000185525.1	bac120	GCA_000185525.1	658089	658089	Lachnospiraceae bacterium 5_1_63FAA	Lachnospiraceae bacterium 5_1_63FAA	s__Anaerostipes hadrus	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	source_genomes/GCF_000185525.1_ASM18552v1.fa	
1108599.0	1.0	1408428	GCF_000701705.1	GCF_000701705.1_ASM70170v1.fa	GCF_000701705.1	exact_accession	RS_GCF_000701705.1	bac120	GCA_000701705.1	1408428	35833	Bilophila wadsworthia	Bilophila wadsworthia ATCC 49260	s__Bilophila wadsworthia	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	source_genomes/GCF_000701705.1_ASM70170v1.fa	
637934.0	1.0	1424294	GCF_001750685.1	GCF_001750685.1_ASM175068v1.fa	GCF_001750685.1	exact_accession	RS_GCF_001750685.1	bac120	GCA_001750685.1	1424294	1424294	Geosporobacter ferrireducens	Geosporobacter ferrireducens	s__Geosporobacter ferrireducens	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Thermotaleaceae;g__Geosporobacter;s__Geosporobacter ferrireducens	source_genomes/GCF_001750685.1_ASM175068v1.fa	
166911.0	10.0	1604	GCF_000191545.1	GCF_000191545.1_ASM19154v1.fa	GCF_000191545.1	exact_accession	RS_GCF_000191545.1	bac120	GCA_000191545.1	1604	1604	Lactobacillus amylovorus	Lactobacillus amylovorus	s__Lactobacillus amylovorus	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus amylovorus	source_genomes/GCF_000191545.1_ASM19154v1.fa	
4372003.0	3.0	1078087	GCF_000969845.1	GCF_000969845.1_Para_sp_HGS0025_V1.fa	GCF_000969845.1	exact_accession	RS_GCF_000969845.1	bac120	GCA_000969845.1	1078087	1078087	Parabacteroides sp. HGS0025	Parabacteroides sp. HGS0025	s__Parabacteroides gordonii	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides gordonii	source_genomes/GCF_000969845.1_Para_sp_HGS0025_V1.fa	
4354103.0	102.0	89059	GCF_001436945.1	GCF_001436945.1_ASM143694v1.fa	GCF_001436945.1	exact_accession	RS_GCF_001436945.1	bac120	GCA_001436945.1	89059	89059	Ligilactobacillus acidipiscis	Ligilactobacillus acidipiscis	s__Ligilactobacillus acidipiscis	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__Ligilactobacillus acidipiscis	source_genomes/GCF_001436945.1_ASM143694v1.fa	
4444771.1	0.683606483394	1211844	GCF_000455285.1	GCF_000455285.1_Sm_AP9.fa	GCF_000455285.1	exact_accession	RS_GCF_000455285.1	bac120	GCA_000455285.1	1211844	1470350	Candidatus Stoquefichus massiliensis	Candidatus Stoquefichus massiliensis AP9	s__Stoquefichus massiliensis	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Stoquefichus;s__Stoquefichus massiliensis	source_genomes/GCF_000455285.1_Sm_AP9.fa	
539647.0	1.0	1598	GCF_002253685.1	GCF_002253685.1_ASM225368v1.fa	GCF_002253685.1	exact_accession	RS_GCF_002253685.1	bac120	GCA_002253685.1	1598	1598	Limosilactobacillus reuteri	Limosilactobacillus reuteri	s__Limosilactobacillus reuteri_K	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri_K	source_genomes/GCF_002253685.1_ASM225368v1.fa	
304047.0	5.0	817	GCF_001682215.1	GCF_001682215.1_ASM168221v1.fa	GCF_001682215.1	exact_accession	RS_GCF_001682215.1	bac120	GCA_001682215.1	817	817	Bacteroides fragilis	Bacteroides fragilis	s__Bacteroides fragilis	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	source_genomes/GCF_001682215.1_ASM168221v1.fa	
4355314.0	1.0	397945	GCF_000015325.1	GCF_000015325.1_ASM1532v1.fa	GCF_000015325.1	exact_accession	RS_GCF_000015325.1	bac120	GCA_000015325.1	397945	80869	Paracidovorax citrulli	Paracidovorax citrulli AAC00-1	s__Paracidovorax citrulli	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_C;g__Paracidovorax;s__Paracidovorax citrulli	source_genomes/GCF_000015325.1_ASM1532v1.fa	
999986.0	2.15694318304	28131	GCF_001594285.1	GCF_001594285.1_ASM159428v1.fa	GCF_001594285.1	exact_accession	RS_GCF_001594285.1	bac120	GCA_001594285.1	28131	28131	Prevotella intermedia	Prevotella intermedia	s__Prevotella intermedia	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella intermedia	source_genomes/GCF_001594285.1_ASM159428v1.fa	
827592.1	0.237985025437	1121335	GCF_000331995.1	GCF_000331995.1_ASM33199v1.fa	GCF_000331995.1	exact_accession	RS_GCF_000331995.1	bac120	GCA_000331995.1	1121335	1510	Thermoclostridium stercorarium	Thermoclostridium stercorarium subsp. stercorarium DSM 8532	s__Thermoclostridium stercorarium	d__Bacteria;p__Bacillota;c__Clostridia;o__DSM-8532;f__DSM-8532;g__Thermoclostridium;s__Thermoclostridium stercorarium	source_genomes/GCF_000331995.1_ASM33199v1.fa	
288521.0	2.0	1599	GCF_002751085.1	GCF_002751085.1_ASM275108v1.fa	GCF_002751085.1	exact_accession	RS_GCF_002751085.1	bac120	GCA_002751085.1	1599	1599	Latilactobacillus sakei	Latilactobacillus sakei	s__Latilactobacillus sakei	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Latilactobacillus;s__Latilactobacillus sakei	source_genomes/GCF_002751085.1_ASM275108v1.fa	
1995182.0	8.0	1579	GCF_000934625.1	GCF_000934625.1_ASM93462v1.fa	GCF_000934625.1	exact_accession	RS_GCF_000934625.1	bac120	GCA_000934625.1	1579	1579	Lactobacillus acidophilus	Lactobacillus acidophilus	s__Lactobacillus acidophilus	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus acidophilus	source_genomes/GCF_000934625.1_ASM93462v1.fa	
